,Div,Date,HomeTeam,AwayTeam,AVG_FTHG,AVG_HS,AVG_HST,AVG_HF,AVG_HC,AVG_HY,AVG_HR,AVG_FTAG,AVG_AS,AVG_AST,AVG_AF,AVG_AC,AVG_AY,AVG_AR
2820,I1,2011-06-02 00:00:00,Genoa,Milan,1.9,15.0,5.0,14.8,6.0,1.6,0.2,1.0,12.2,3.8,14.8,6.0,2.2,0.2
2821,I1,2011-06-02 00:00:00,Brescia,Bari,1.3,14.5,4.9,16.6,5.3,2.5,0.0,1.0,11.1,4.0,14.1,3.4,2.1,0.0
2822,I1,2011-06-02 00:00:00,Napoli,Cesena,2.0,14.9,5.6,14.0,5.4,1.9,0.0,1.1,10.8,3.6,14.8,4.1,1.9,0.2
2823,I1,2011-06-02 00:00:00,Parma,Fiorentina,1.3,15.5,4.7,18.7,6.1,2.6,0.1,1.4,13.2,4.1,14.9,3.6,1.9,0.0
2824,I1,2011-06-02 00:00:00,Lecce,Palermo,1.3,13.4,4.2,18.3,6.9,1.9,0.3,1.3,12.3,4.3,14.0,4.6,2.7,0.1
2825,I1,2011-06-02 00:00:00,Lazio,Chievo,1.9,16.8,6.2,14.0,5.3,1.0,0.1,1.1,11.3,3.5,19.6,4.1,2.7,0.0
2826,I1,2011-06-01 00:00:00,Cagliari,Milan,1.6,14.7,4.5,15.1,5.0,1.5,0.0,1.0,12.5,3.9,14.6,5.9,2.1,0.2
2827,I1,2011-06-01 00:00:00,Palermo,Sampdoria,1.7,15.8,4.9,15.6,6.6,2.0,0.3,0.2,10.5,2.5,12.4,4.5,1.8,0.2
2828,I1,2011-06-01 00:00:00,Udinese,Chievo,1.5,14.2,4.5,15.0,4.8,1.6,0.2,1.2,11.6,3.6,18.4,4.1,2.6,0.0
2829,I1,2011-06-01 00:00:00,Bologna,Fiorentina,0.8,12.7,3.4,15.8,6.1,1.6,0.2,1.3,13.0,4.1,14.2,3.7,1.7,0.0
2830,I1,2011-06-01 00:00:00,Brescia,Cesena,1.4,15.4,5.1,17.0,5.3,2.6,0.0,1.2,11.5,3.9,14.1,4.5,1.9,0.2
2831,I1,2011-06-01 00:00:00,Genoa,Lazio,2.0,15.6,5.3,13.9,6.3,1.6,0.2,1.7,13.4,5.4,14.7,5.6,2.2,0.5
2832,I1,2011-06-01 00:00:00,Juventus,Parma,1.3,16.3,4.4,15.5,5.7,1.1,0.2,1.5,12.6,3.9,18.6,4.9,2.5,0.4
2833,I1,2011-06-01 00:00:00,Lecce,Bari,1.2,12.6,3.9,17.7,6.4,2.0,0.3,1.2,10.7,4.4,14.6,3.6,2.4,0.0
2834,I1,2011-06-01 00:00:00,Roma,Catania,2.1,18.0,5.9,13.2,6.5,1.5,0.0,1.0,13.4,3.3,18.6,3.9,2.2,0.2
2835,I1,2011-06-01 00:00:00,Inter,Napoli,2.0,16.3,5.0,10.5,5.7,1.7,0.3,1.3,11.4,3.4,14.1,5.5,2.4,0.0
2836,I1,2011-05-22 00:00:00,Genoa,Cesena,2.1,15.3,5.7,13.7,6.7,1.7,0.2,1.0,11.2,3.6,14.8,5.0,1.7,0.2
2837,I1,2011-05-22 00:00:00,Bologna,Bari,0.9,12.6,3.7,16.0,5.9,1.5,0.2,1.1,10.4,3.9,15.7,3.2,2.7,0.0
2838,I1,2011-05-22 00:00:00,Brescia,Fiorentina,1.3,15.0,5.0,17.1,5.0,2.3,0.0,1.3,12.6,3.8,14.6,3.8,1.7,0.1
2839,I1,2011-05-22 00:00:00,Udinese,Milan,1.7,14.7,4.7,15.2,5.2,1.5,0.1,1.2,13.0,4.2,14.7,5.6,2.1,0.2
2840,I1,2011-05-22 00:00:00,Cagliari,Parma,1.9,14.4,4.6,14.8,4.5,1.7,0.0,1.2,11.6,3.4,17.6,4.9,2.6,0.4
2841,I1,2011-05-22 00:00:00,Palermo,Chievo,1.7,15.6,4.8,16.0,6.8,1.8,0.3,1.5,10.8,4.4,18.5,4.1,2.3,0.0
2842,I1,2011-05-22 00:00:00,Inter,Catania,2.2,16.2,5.2,9.9,5.9,1.4,0.3,0.9,13.3,3.7,19.0,3.6,1.9,0.2
2843,I1,2011-05-22 00:00:00,Roma,Sampdoria,1.8,18.1,5.6,13.1,6.8,1.7,0.0,0.2,10.3,2.6,13.2,4.5,1.9,0.2
2844,I1,2011-05-22 00:00:00,Lecce,Lazio,1.5,11.7,4.1,17.7,6.5,2.2,0.2,1.7,12.8,5.3,15.1,5.5,2.3,0.5
2845,I1,2011-05-22 00:00:00,Juventus,Napoli,1.4,17.0,4.5,15.4,6.2,1.3,0.1,1.3,10.6,3.1,14.3,4.9,2.5,0.1
2846,I1,2011-05-15 00:00:00,Bari,Lecce,0.6,10.6,2.6,15.0,4.4,1.6,0.3,1.2,10.5,4.2,16.4,4.9,2.2,0.1
2847,I1,2011-05-15 00:00:00,Cesena,Brescia,0.8,14.2,3.8,15.4,5.3,2.8,0.0,0.6,10.7,3.4,17.2,3.8,2.9,0.1
2848,I1,2011-05-15 00:00:00,Catania,Roma,1.6,16.1,4.7,16.4,6.2,1.8,0.2,1.6,13.3,4.2,15.4,4.8,2.2,0.5
2849,I1,2011-05-15 00:00:00,Chievo,Udinese,0.7,11.8,3.4,15.5,3.9,2.3,0.3,2.7,13.2,6.5,14.9,6.3,1.9,0.3
2850,I1,2011-05-15 00:00:00,Sampdoria,Palermo,0.8,11.5,3.7,16.0,6.6,1.9,0.0,1.0,13.6,4.3,13.9,4.4,2.6,0.1
2851,I1,2011-05-15 00:00:00,Napoli,Inter,1.9,15.3,5.6,13.6,6.5,2.0,0.0,1.2,13.7,4.7,14.4,3.7,2.0,0.2
2852,I1,2011-05-15 00:00:00,Fiorentina,Bologna,1.5,16.7,4.6,15.1,7.0,1.3,0.1,0.9,10.5,3.6,17.6,3.7,2.1,0.1
2853,I1,2011-05-15 00:00:00,Parma,Juventus,1.5,15.1,4.9,16.9,6.0,1.9,0.1,1.0,11.7,3.8,17.0,4.3,2.2,0.2
2854,I1,2011-05-14 00:00:00,Milan,Cagliari,2.0,17.0,6.2,13.2,6.6,1.4,0.2,1.0,13.5,3.7,17.1,4.6,1.8,0.0
2855,I1,2011-05-14 00:00:00,Lazio,Genoa,1.9,17.0,6.5,13.1,5.6,0.9,0.1,0.6,13.1,3.6,15.0,5.4,1.3,0.2
2856,I1,2011-05-12 00:00:00,Lazio,Novara,1.7,17.7,6.5,13.5,5.8,1.0,0.1,0.0,11.0,4.0,11.0,5.0,2.0,0.0
2857,I1,2011-05-11 00:00:00,Palermo,Bologna,1.9,15.6,5.2,16.5,6.5,1.8,0.3,0.8,10.2,3.4,17.3,3.7,2.2,0.1
2858,I1,2011-05-11 00:00:00,Novara,Roma,1.5,16.0,4.5,21.0,9.0,3.5,0.0,1.6,14.6,4.4,14.1,4.9,2.0,0.5
2859,I1,2011-05-03 00:00:00,Juventus,Milan,1.4,17.5,4.2,14.0,6.1,1.1,0.1,1.3,13.8,5.0,14.6,6.2,1.8,0.2
2860,I1,2011-05-02 00:00:00,Udinese,Sampdoria,1.9,15.3,4.7,15.2,5.3,1.6,0.1,0.4,10.3,2.8,13.7,4.3,1.8,0.2
2861,I1,2011-05-02 00:00:00,Cagliari,Juventus,1.8,14.0,4.7,14.5,4.5,1.8,0.0,1.2,11.2,4.0,17.0,3.8,2.2,0.2
2862,I1,2011-04-30 00:00:00,Napoli,Genoa,2.0,15.9,5.5,13.6,7.6,2.0,0.0,0.5,12.6,3.5,15.9,5.3,1.2,0.2
2863,I1,2011-04-30 00:00:00,Cesena,Inter,0.8,14.2,4.1,15.4,5.7,2.8,0.0,1.2,15.5,5.2,14.9,4.0,2.2,0.2
2864,I1,2011-04-23 00:00:00,Juventus,Catania,1.7,18.8,5.2,14.2,6.1,1.2,0.1,1.0,13.3,3.7,19.8,3.6,2.2,0.2
2865,I1,2011-04-23 00:00:00,Inter,Lazio,1.9,15.0,4.8,10.5,5.7,1.5,0.3,1.4,12.0,4.4,15.5,5.8,2.5,0.5
2866,I1,2011-04-23 00:00:00,Bari,Sampdoria,0.6,11.5,2.8,16.4,4.2,1.6,0.5,0.7,10.5,3.0,13.6,4.6,1.9,0.2
2867,I1,2011-04-23 00:00:00,Cagliari,Fiorentina,2.2,13.8,5.1,15.3,4.5,1.8,0.0,1.1,12.1,4.1,14.5,3.7,1.7,0.2
2868,I1,2011-04-23 00:00:00,Genoa,Lecce,1.8,14.9,5.4,14.7,6.8,2.1,0.2,1.2,10.5,4.5,16.5,4.7,2.3,0.1
2869,I1,2011-04-23 00:00:00,Roma,Chievo,1.7,17.6,5.6,14.2,6.8,1.8,0.1,1.2,10.6,3.8,20.1,4.5,2.4,0.0
2870,I1,2011-04-23 00:00:00,Udinese,Parma,1.9,15.7,5.1,14.9,5.5,1.6,0.2,1.2,11.9,3.1,16.8,5.0,2.7,0.4
2871,I1,2011-04-23 00:00:00,Brescia,Milan,1.2,15.0,5.2,17.2,5.4,2.4,0.0,1.3,13.6,4.8,15.1,6.2,1.8,0.3
2872,I1,2011-04-23 00:00:00,Bologna,Cesena,0.9,11.3,3.2,16.6,5.3,1.7,0.2,0.9,10.2,3.1,15.7,4.8,1.8,0.3
2873,I1,2011-04-23 00:00:00,Palermo,Napoli,1.9,16.5,5.0,15.7,6.3,1.5,0.3,1.2,12.0,3.1,13.9,4.9,2.3,0.1
2874,I1,2011-04-17 00:00:00,Fiorentina,Juventus,1.5,16.5,4.7,14.8,6.8,1.4,0.0,0.9,11.9,4.0,16.2,3.8,2.0,0.2
2875,I1,2011-04-17 00:00:00,Lecce,Cagliari,1.4,11.8,4.3,18.9,6.1,2.4,0.1,0.9,12.5,3.4,17.4,4.8,1.9,0.0
2876,I1,2011-04-17 00:00:00,Napoli,Udinese,2.3,15.2,6.2,14.3,6.6,1.8,0.0,2.7,12.7,6.3,15.5,5.3,2.1,0.3
2877,I1,2011-04-17 00:00:00,Genoa,Brescia,1.4,15.0,4.7,15.7,6.7,1.9,0.2,0.7,11.3,3.9,17.7,3.8,3.0,0.1
2878,I1,2011-04-17 00:00:00,Chievo,Bologna,0.9,12.7,3.5,15.8,4.2,2.5,0.3,0.7,9.3,3.0,18.1,3.0,2.3,0.1
2879,I1,2011-04-17 00:00:00,Cesena,Bari,0.9,15.0,4.3,15.7,5.7,2.5,0.0,0.9,9.7,3.8,16.2,3.0,2.6,0.0
2880,I1,2011-04-17 00:00:00,Catania,Lazio,1.5,15.1,4.8,16.4,5.8,1.9,0.2,1.4,13.1,4.6,14.8,5.1,2.2,0.4
2881,I1,2011-04-16 00:00:00,Roma,Palermo,1.8,16.2,4.9,14.2,6.8,1.9,0.1,1.0,14.3,4.9,13.6,4.3,2.5,0.1
2882,I1,2011-04-16 00:00:00,Parma,Inter,1.4,15.1,4.8,17.7,6.3,1.9,0.1,1.1,15.2,5.2,14.7,4.2,2.2,0.2
2883,I1,2011-04-16 00:00:00,Milan,Sampdoria,1.7,17.5,5.9,13.9,7.0,1.6,0.2,0.6,10.3,2.8,13.5,4.1,2.0,0.1
2884,I1,2011-04-12 00:00:00,Chievo,Atalanta,0.9,12.4,4.1,15.6,4.7,2.6,0.2,0.5,11.4,3.0,15.7,5.3,2.8,0.3
2885,I1,2011-04-12 00:00:00,Bologna,Siena,0.9,10.8,3.5,17.4,5.3,1.8,0.2,1.2,12.2,3.9,19.8,5.2,3.0,0.1
2886,I1,2011-04-12 00:00:00,Juventus,Cesena,1.6,20.0,5.3,12.2,6.7,1.2,0.1,0.7,9.9,2.8,15.4,4.6,1.7,0.3
2887,I1,2011-04-12 00:00:00,Parma,Palermo,1.3,15.0,4.9,17.9,6.6,1.7,0.1,0.9,14.8,5.1,13.1,4.5,2.3,0.1
2888,I1,2011-04-12 00:00:00,Fiorentina,Roma,1.7,15.6,5.0,14.3,6.6,1.8,0.0,1.5,13.4,3.7,13.3,4.6,2.1,0.5
2889,I1,2011-04-12 00:00:00,Catania,Cagliari,1.6,14.6,4.6,16.2,6.1,1.9,0.2,0.8,12.6,3.3,17.6,4.6,2.2,0.0
2890,I1,2011-04-03 00:00:00,Lecce,Roma,1.3,12.0,4.5,18.8,6.0,2.5,0.2,1.6,14.4,4.1,13.1,4.7,2.3,0.3
2891,I1,2011-03-20 00:00:00,Udinese,Catania,2.0,16.8,5.6,15.9,5.3,1.3,0.1,0.8,12.6,3.5,19.8,3.4,2.1,0.2
2892,I1,2011-03-20 00:00:00,Sampdoria,Parma,0.8,10.6,3.4,16.0,5.6,1.9,0.0,1.3,11.8,3.4,16.9,5.1,2.8,0.4
2893,I1,2011-03-20 00:00:00,Napoli,Cagliari,2.3,15.2,6.4,13.4,6.9,1.6,0.1,0.7,12.7,2.8,16.9,4.4,2.3,0.0
2894,I1,2011-03-20 00:00:00,Inter,Lecce,1.9,15.3,4.8,11.3,5.8,1.6,0.2,1.0,10.5,4.3,16.5,4.8,2.3,0.1
2895,I1,2011-03-20 00:00:00,Fiorentina,Roma,1.6,14.7,4.9,14.9,6.4,2.3,0.0,1.4,14.5,3.8,12.6,5.1,2.3,0.3
2896,I1,2011-03-20 00:00:00,Bologna,Genoa,1.0,10.7,3.4,16.8,5.2,1.9,0.2,0.5,12.5,3.4,17.5,5.3,1.7,0.2
2897,I1,2011-03-20 00:00:00,Bari,Chievo,0.6,11.8,2.9,15.6,4.3,1.6,0.5,1.3,10.9,4.1,20.2,4.2,2.7,0.0
2898,I1,2011-03-20 00:00:00,Juventus,Brescia,1.5,18.5,4.8,12.6,5.9,1.3,0.1,0.8,10.8,3.8,17.8,3.8,2.8,0.1
2899,I1,2011-03-19 00:00:00,Palermo,Milan,2.0,16.5,5.7,16.0,6.6,1.5,0.3,1.2,13.7,4.9,15.0,7.0,1.7,0.3
2900,I1,2011-03-19 00:00:00,Lazio,Cesena,1.6,17.1,6.1,14.3,5.2,0.9,0.1,0.7,11.0,3.0,15.6,5.3,1.8,0.2
2901,I1,2011-03-13 00:00:00,Parma,Napoli,1.4,14.7,5.1,19.0,7.0,1.7,0.1,1.2,12.0,3.0,13.8,5.1,2.3,0.2
2902,I1,2011-03-13 00:00:00,Cagliari,Udinese,2.3,13.2,5.1,16.9,4.3,1.8,0.0,2.7,12.9,6.3,14.8,5.1,2.3,0.2
2903,I1,2011-03-13 00:00:00,Catania,Sampdoria,1.9,14.6,4.3,15.7,5.6,1.9,0.2,0.7,11.4,3.0,13.7,4.3,2.1,0.1
2904,I1,2011-03-13 00:00:00,Chievo,Fiorentina,0.9,12.2,4.0,16.1,5.2,2.7,0.2,1.0,11.6,3.7,14.5,3.5,2.0,0.2
2905,I1,2011-03-13 00:00:00,Lecce,Bologna,1.4,12.3,4.7,19.3,6.0,2.6,0.2,0.8,9.9,2.9,18.3,2.9,2.2,0.1
2906,I1,2011-03-13 00:00:00,Genoa,Palermo,1.1,15.4,4.9,14.9,6.6,1.9,0.2,1.0,16.3,5.5,13.1,4.7,2.6,0.1
2907,I1,2011-03-13 00:00:00,Milan,Bari,1.6,17.4,6.0,14.8,6.6,1.9,0.2,1.0,8.9,3.6,16.0,3.3,2.6,0.0
2908,I1,2011-03-13 00:00:00,Roma,Lazio,1.8,17.2,5.4,14.4,7.2,1.9,0.2,1.3,13.4,4.6,15.4,4.9,2.2,0.4
2909,I1,2011-03-12 00:00:00,Napoli,Lecce,2.3,15.3,7.0,13.6,6.9,1.7,0.2,1.0,11.0,4.4,15.7,4.7,2.1,0.2
2910,I1,2011-03-12 00:00:00,Inter,Udinese,1.9,16.2,5.1,12.0,6.3,1.3,0.2,2.3,14.6,6.3,15.7,4.8,2.5,0.2
2911,I1,2011-03-04 00:00:00,Cesena,Fiorentina,0.8,14.8,4.3,15.9,6.5,2.2,0.0,0.9,10.5,3.3,14.9,3.5,2.1,0.2
2912,I1,2011-03-04 00:00:00,Roma,Juventus,1.8,17.3,5.6,14.5,7.2,1.6,0.2,1.0,12.0,4.2,16.5,3.7,2.2,0.2
2913,I1,2011-03-04 00:00:00,Parma,Bari,1.3,15.6,5.3,17.6,7.2,1.5,0.1,0.9,8.6,3.6,15.3,3.5,2.4,0.0
2914,I1,2011-03-04 00:00:00,Lecce,Udinese,1.5,11.9,4.7,19.2,5.2,2.7,0.2,2.3,14.8,6.1,16.4,4.7,2.6,0.1
2915,I1,2011-03-04 00:00:00,Genoa,Cagliari,1.1,14.3,4.7,15.9,5.9,2.0,0.2,0.7,12.6,3.0,17.0,4.6,2.3,0.0
2916,I1,2011-03-04 00:00:00,Catania,Palermo,1.9,14.9,4.7,14.8,6.1,1.7,0.3,1.1,17.0,6.0,12.9,5.5,2.6,0.1
2917,I1,2011-03-04 00:00:00,Napoli,Lazio,2.0,14.7,6.4,15.4,6.8,1.8,0.2,1.4,13.5,4.8,15.2,4.7,2.3,0.3
2918,I1,2011-03-04 00:00:00,Chievo,Sampdoria,0.9,11.5,3.6,16.5,5.3,2.7,0.2,0.8,11.9,3.2,12.9,4.4,2.4,0.0
2919,I1,2011-03-02 00:00:00,Bari,Inter,0.5,11.8,2.9,15.3,4.4,1.7,0.5,1.2,15.8,5.3,14.4,4.8,2.1,0.2
2920,I1,2011-02-28 00:00:00,Milan,Napoli,1.6,17.3,5.8,15.3,6.5,1.9,0.1,1.0,11.4,3.2,13.9,4.8,2.3,0.2
2921,I1,2011-02-27 00:00:00,Sampdoria,Inter,1.0,10.7,3.6,15.3,5.6,1.9,0.0,1.0,15.8,5.1,14.5,5.2,1.8,0.2
2922,I1,2011-02-27 00:00:00,Bari,Fiorentina,0.7,12.3,3.3,15.8,4.8,1.6,0.5,0.8,9.6,2.7,15.2,3.4,2.2,0.2
2923,I1,2011-02-27 00:00:00,Palermo,Udinese,1.9,18.2,5.9,16.2,7.0,1.6,0.3,2.5,14.8,6.2,16.3,4.5,2.1,0.1
2924,I1,2011-02-27 00:00:00,Roma,Parma,2.1,17.8,5.9,14.2,7.0,1.6,0.2,1.3,12.7,3.6,15.8,5.3,2.6,0.3
2925,I1,2011-02-27 00:00:00,Catania,Genoa,1.5,15.0,4.7,15.1,5.6,1.7,0.3,0.5,12.2,3.1,18.0,5.3,1.9,0.2
2926,I1,2011-02-27 00:00:00,Cesena,Chievo,0.7,13.6,4.1,16.1,6.7,2.3,0.0,1.1,11.3,4.1,19.4,4.8,2.5,0.1
2927,I1,2011-02-27 00:00:00,Cagliari,Lazio,2.3,13.2,5.2,16.4,4.1,1.8,0.0,1.3,13.2,4.7,14.0,4.7,2.0,0.2
2928,I1,2011-02-27 00:00:00,Brescia,Lecce,1.2,15.2,4.9,16.1,5.3,2.1,0.0,0.8,11.0,4.3,16.2,4.6,2.4,0.2
2929,I1,2011-02-26 00:00:00,Juventus,Bologna,1.4,19.0,4.8,12.9,5.7,1.7,0.1,0.8,10.5,2.9,17.8,3.5,2.1,0.1
2930,I1,2011-02-23 00:00:00,Bologna,Roma,1.0,10.4,3.4,16.5,5.5,1.7,0.2,1.3,15.6,4.1,13.0,5.6,2.4,0.4
2931,I1,2011-02-20 00:00:00,Lazio,Bari,1.6,16.5,6.2,14.1,5.4,0.7,0.1,0.8,8.1,3.4,15.5,3.5,2.4,0.1
2932,I1,2011-02-20 00:00:00,Lecce,Juventus,1.4,12.0,4.8,19.4,5.3,2.4,0.2,1.2,12.4,4.5,18.1,4.1,2.4,0.2
2933,I1,2011-02-20 00:00:00,Fiorentina,Sampdoria,1.6,15.5,5.0,14.1,6.7,2.4,0.1,0.8,12.1,3.2,13.6,4.2,2.5,0.0
2934,I1,2011-02-20 00:00:00,Chievo,Milan,0.9,12.2,3.6,16.3,5.6,2.7,0.2,1.4,14.0,5.4,15.5,6.9,1.9,0.3
2935,I1,2011-02-20 00:00:00,Parma,Cesena,1.2,14.8,4.7,17.8,6.6,1.7,0.1,0.8,11.2,2.9,15.4,5.1,1.9,0.3
2936,I1,2011-02-20 00:00:00,Udinese,Brescia,1.8,16.9,5.6,16.2,5.5,1.2,0.1,0.7,11.2,3.9,18.2,4.2,3.1,0.0
2937,I1,2011-02-20 00:00:00,Napoli,Catania,1.7,15.4,6.3,15.5,6.9,1.6,0.2,0.8,11.7,3.5,20.0,3.5,1.9,0.3
2938,I1,2011-02-20 00:00:00,Genoa,Roma,1.2,15.4,4.8,14.9,6.5,1.9,0.2,1.4,16.8,4.4,13.0,5.9,2.5,0.4
2939,I1,2011-02-19 00:00:00,Bologna,Palermo,1.0,10.8,3.5,16.9,5.1,1.8,0.2,1.4,16.4,6.4,12.9,5.3,2.5,0.1
2940,I1,2011-02-19 00:00:00,Inter,Cagliari,2.3,16.5,5.3,11.6,6.2,1.3,0.1,0.7,11.9,2.8,17.3,4.3,2.3,0.0
2941,I1,2011-02-16 00:00:00,Sampdoria,Genoa,1.0,9.8,3.4,15.1,5.8,1.7,0.0,0.4,11.7,2.8,18.4,5.1,1.9,0.0
2942,I1,2011-02-16 00:00:00,Fiorentina,Inter,1.8,15.7,5.6,14.7,6.1,2.4,0.1,1.0,16.1,4.4,13.5,5.3,1.8,0.2
2943,I1,2011-02-13 00:00:00,Brescia,Lazio,1.0,15.6,5.0,16.5,5.4,2.1,0.0,1.3,12.9,4.2,13.4,4.5,1.8,0.2
2944,I1,2011-02-13 00:00:00,Catania,Lecce,1.4,14.6,4.6,14.5,6.8,1.5,0.2,0.8,11.4,4.2,17.8,4.9,2.5,0.3
2945,I1,2011-02-13 00:00:00,Cesena,Udinese,0.7,12.5,3.8,15.5,6.6,2.3,0.0,2.0,13.7,5.4,16.6,4.2,2.3,0.1
2946,I1,2011-02-13 00:00:00,Juventus,Inter,1.8,18.0,5.0,12.8,5.0,1.6,0.1,0.9,16.3,4.9,14.2,5.6,2.0,0.2
2947,I1,2011-02-13 00:00:00,Sampdoria,Bologna,1.1,9.8,3.2,14.8,5.5,1.8,0.0,0.6,10.8,2.9,17.9,3.7,2.3,0.1
2948,I1,2011-02-13 00:00:00,Palermo,Fiorentina,2.3,20.0,6.7,16.7,7.6,1.7,0.1,0.9,9.5,2.9,14.3,3.6,2.3,0.2
2949,I1,2011-02-13 00:00:00,Cagliari,Chievo,2.2,12.4,5.1,17.0,4.2,1.7,0.0,1.2,12.6,4.5,18.5,5.6,2.6,0.1
2950,I1,2011-02-13 00:00:00,Bari,Genoa,0.6,11.8,3.1,14.9,4.1,1.6,0.5,0.4,11.2,2.8,19.3,4.9,2.3,0.0
2951,I1,2011-02-12 00:00:00,Genoa,Milan,1.0,15.0,4.4,15.3,6.2,2.2,0.1,1.5,13.4,5.2,15.4,6.9,1.9,0.3
2952,I1,2011-02-10 00:00:00,Juventus,Milan,1.7,18.2,5.3,14.6,5.6,1.7,0.1,1.4,12.9,4.9,15.9,7.5,1.7,0.3
2953,I1,2011-02-10 00:00:00,Lecce,Cagliari,1.3,11.8,4.5,19.9,5.2,2.5,0.1,0.9,11.5,2.8,17.3,4.1,2.2,0.0
2954,I1,2011-02-10 00:00:00,Udinese,Bologna,2.1,16.7,5.9,15.7,6.0,1.2,0.1,0.6,10.3,2.6,17.0,4.3,2.5,0.1
2955,I1,2011-02-10 00:00:00,Parma,Genoa,1.1,14.3,4.3,17.9,6.2,1.7,0.2,0.5,10.7,3.1,19.3,4.3,2.5,0.0
2956,I1,2011-02-10 00:00:00,Palermo,Siena,2.2,19.3,6.4,16.6,7.8,1.5,0.1,1.3,11.9,4.2,19.4,5.0,3.0,0.1
2957,I1,2011-02-10 00:00:00,Novara,Catania,3.0,19.0,7.0,23.0,8.0,5.0,0.0,0.9,11.8,3.7,19.6,3.5,1.8,0.3
2958,I1,2011-02-10 00:00:00,Fiorentina,Lazio,1.8,15.3,5.5,15.7,5.9,2.4,0.1,1.2,12.3,3.9,13.6,3.9,2.0,0.2
2959,I1,2011-02-10 00:00:00,Cesena,Chievo,0.8,11.8,3.6,15.6,6.1,2.0,0.0,1.4,12.6,4.5,17.2,6.0,2.4,0.1
2960,I1,2011-02-05 00:00:00,Lazio,Juventus,1.5,15.9,5.4,14.2,5.2,1.0,0.1,1.2,13.1,4.6,17.9,4.3,2.6,0.1
2961,I1,2011-02-04 00:00:00,Milan,Inter,1.6,17.0,6.3,14.6,6.1,1.8,0.1,0.9,17.6,5.0,14.7,6.0,2.2,0.2
2962,I1,2011-02-04 00:00:00,Brescia,Bologna,1.1,15.5,4.9,16.6,5.2,2.0,0.0,0.6,9.9,2.6,16.8,4.3,2.5,0.1
2963,I1,2011-02-02 00:00:00,Parma,Lecce,0.9,13.8,3.7,17.3,6.3,1.8,0.2,0.6,11.7,3.8,17.7,5.0,2.2,0.3
2964,I1,2011-02-02 00:00:00,Chievo,Napoli,1.0,12.5,4.0,16.4,5.6,2.5,0.1,1.4,12.8,4.3,15.0,5.9,2.1,0.2
2965,I1,2011-02-02 00:00:00,Cesena,Catania,0.9,11.4,3.6,15.1,6.6,1.6,0.1,0.7,10.4,3.3,17.7,3.1,1.7,0.3
2966,I1,2011-02-02 00:00:00,Palermo,Juventus,2.2,19.5,6.9,16.3,7.9,1.4,0.0,1.3,13.3,4.9,18.2,3.9,2.6,0.1
2967,I1,2011-02-02 00:00:00,Roma,Brescia,2.0,17.8,5.8,14.8,6.8,1.8,0.2,0.8,11.4,3.9,16.4,4.4,3.0,0.0
2968,I1,2011-02-02 00:00:00,Udinese,Bologna,1.9,15.5,5.7,14.5,6.5,1.3,0.1,0.6,9.5,2.5,17.5,4.3,2.4,0.1
2969,I1,2011-02-02 00:00:00,Fiorentina,Genoa,1.8,15.6,5.2,16.1,6.1,2.2,0.1,0.4,10.7,2.9,19.2,4.2,2.4,0.0
2970,I1,2011-02-02 00:00:00,Sampdoria,Cagliari,1.0,9.9,3.1,13.3,5.5,1.9,0.0,0.7,11.2,2.6,16.4,3.5,2.1,0.0
2971,I1,2011-01-30 00:00:00,Napoli,Sampdoria,1.8,15.1,6.2,15.1,7.2,1.6,0.2,0.8,11.4,3.2,13.7,3.7,2.4,0.0
2972,I1,2011-01-30 00:00:00,Brescia,Chievo,1.0,13.9,3.9,17.1,4.5,2.0,0.0,1.7,12.9,4.7,16.8,5.9,2.2,0.1
2973,I1,2011-01-30 00:00:00,Juventus,Udinese,1.9,17.7,5.2,15.1,5.5,1.9,0.1,1.8,13.2,4.7,16.7,3.7,2.2,0.1
2974,I1,2011-01-30 00:00:00,Cagliari,Bari,1.8,11.7,4.6,17.5,4.1,1.8,0.0,0.8,8.8,3.6,14.6,3.9,2.1,0.1
2975,I1,2011-01-30 00:00:00,Genoa,Parma,1.1,16.0,5.0,15.6,6.3,2.2,0.0,1.1,12.3,3.5,16.3,5.3,2.8,0.2
2976,I1,2011-01-30 00:00:00,Inter,Palermo,2.6,17.6,5.7,11.6,5.8,1.1,0.1,1.4,16.4,6.1,11.9,5.0,2.3,0.0
2977,I1,2011-01-30 00:00:00,Lecce,Cesena,1.4,11.1,4.4,19.8,5.1,2.0,0.1,0.6,10.6,2.5,15.7,5.0,1.8,0.3
2978,I1,2011-01-29 00:00:00,Lazio,Fiorentina,1.5,16.9,5.5,14.5,5.8,1.0,0.0,0.6,8.6,2.9,14.8,3.3,2.4,0.2
2979,I1,2011-01-29 00:00:00,Catania,Milan,1.2,13.7,4.2,14.9,6.3,1.5,0.3,1.4,13.6,5.2,15.8,8.0,1.7,0.3
2980,I1,2011-01-23 00:00:00,Udinese,Inter,1.9,15.8,5.9,14.2,6.3,1.3,0.1,1.1,18.4,5.3,13.8,6.3,2.0,0.1
2981,I1,2011-01-23 00:00:00,Sampdoria,Juventus,1.0,10.1,3.4,13.9,5.9,1.8,0.0,1.3,12.5,4.7,18.7,3.6,2.5,0.2
2982,I1,2011-01-23 00:00:00,Milan,Cesena,1.6,16.5,5.9,14.5,6.0,1.6,0.0,0.5555555555555556,10.666666666666666,2.4444444444444446,15.777777777777779,4.777777777777778,1.7777777777777777,0.3333333333333333
