,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR,ANO_MES,SEASON,HPoints,APoints,HScoredGSum,HConseivedGSum,AScoredGSum,AConseivedGSum
3865,I1,2008-10-02,Catania,Inter,0.0,2.0,A,7.0,8.0,0.0,5.0,29.0,23.0,2.0,2.0,4.0,2.0,0.0,0.0,2008/10,2008/2009,0.0,3.0,9.0,14.0,9.0,15.0
3866,I1,2008-10-02,Empoli,Lazio,1.0,0.0,H,8.0,15.0,3.0,5.0,38.0,29.0,5.0,2.0,3.0,3.0,0.0,1.0,2008/10,2008/2009,3.0,0.0,23.0,11.0,3.0,14.0
3867,I1,2008-10-02,Livorno,Genoa,1.0,1.0,D,7.0,16.0,2.0,4.0,11.0,27.0,4.0,11.0,2.0,2.0,0.0,1.0,2008/10,2008/2009,1.0,1.0,14.0,11.0,9.0,14.0
3868,I1,2008-10-02,Milan,Siena,1.0,0.0,H,17.0,15.0,3.0,5.0,19.0,16.0,6.0,3.0,2.0,1.0,0.0,1.0,2008/10,2008/2009,3.0,0.0,10.0,14.0,9.0,15.0
3869,I1,2008-10-02,Sampdoria,Napoli,2.0,0.0,H,14.0,6.0,5.0,1.0,30.0,30.0,7.0,4.0,4.0,4.0,0.0,0.0,2008/10,2008/2009,3.0,0.0,20.0,14.0,17.0,9.0
3870,I1,2008-10-02,Torino,Palermo,3.0,1.0,H,19.0,11.0,7.0,5.0,28.0,27.0,2.0,4.0,3.0,3.0,0.0,1.0,2008/10,2008/2009,3.0,0.0,9.0,12.0,13.0,19.0
3871,I1,2008-10-02,Udinese,Juventus,1.0,2.0,A,16.0,10.0,8.0,2.0,15.0,15.0,14.0,7.0,1.0,2.0,0.0,0.0,2008/10,2008/2009,0.0,3.0,20.0,15.0,4.0,14.0
3872,I1,2008-09-28,Torino,Lazio,1.0,3.0,A,12.0,12.0,3.0,8.0,20.0,22.0,1.0,2.0,2.0,2.0,2.0,0.0,2008/9,2008/2009,0.0,3.0,24.0,12.0,16.0,7.0
3873,I1,2008-09-28,Udinese,Siena,2.0,1.0,H,15.0,10.0,6.0,3.0,12.0,18.0,7.0,5.0,0.0,2.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,11.0,11.0,8.0,16.0
3874,I1,2008-09-28,Milan,Inter,1.0,0.0,H,17.0,11.0,5.0,2.0,17.0,14.0,5.0,2.0,2.0,4.0,0.0,2.0,2008/9,2008/2009,3.0,0.0,13.0,7.0,5.0,13.0
3875,I1,2008-09-28,Lecce,Cagliari,2.0,0.0,H,14.0,16.0,5.0,5.0,14.0,18.0,0.0,9.0,3.0,2.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,1.0,5.0,8.0,16.0
3876,I1,2008-09-28,Catania,Chievo,1.0,0.0,H,18.0,16.0,3.0,7.0,19.0,12.0,3.0,5.0,3.0,0.0,0.0,1.0,2008/9,2008/2009,3.0,0.0,20.0,7.0,7.0,13.0
3877,I1,2008-09-28,Bologna,Napoli,0.0,1.0,A,10.0,4.0,1.0,1.0,4.0,12.0,5.0,3.0,1.0,0.0,0.0,0.0,2008/9,2008/2009,0.0,3.0,19.0,9.0,6.0,25.0
3878,I1,2008-09-28,Roma,Atalanta,2.0,0.0,H,11.0,11.0,4.0,0.0,24.0,13.0,3.0,4.0,2.0,2.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,14.0,6.0,14.0,17.0
3879,I1,2008-09-28,Palermo,Reggina,1.0,0.0,H,8.0,3.0,1.0,1.0,22.0,23.0,5.0,3.0,1.0,3.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,15.0,12.0,19.0,10.0
3880,I1,2008-09-27,Fiorentina,Genoa,1.0,0.0,H,19.0,3.0,5.0,2.0,20.0,33.0,7.0,5.0,5.0,4.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,16.0,11.0,12.0,15.0
3881,I1,2008-09-27,Sampdoria,Juventus,0.0,0.0,D,13.0,10.0,3.0,2.0,13.0,24.0,11.0,2.0,2.0,2.0,0.0,0.0,2008/9,2008/2009,1.0,1.0,13.0,6.0,9.0,15.0
3882,I1,2008-09-24,Lazio,Fiorentina,3.0,0.0,H,23.0,8.0,10.0,1.0,18.0,17.0,7.0,6.0,2.0,3.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,16.0,13.0,12.0,8.0
3883,I1,2008-09-24,Napoli,Palermo,2.0,1.0,H,14.0,17.0,4.0,4.0,17.0,17.0,1.0,6.0,2.0,3.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,1.0,2.0,5.0,16.0
3884,I1,2008-09-24,Reggina,Milan,1.0,2.0,A,16.0,8.0,7.0,4.0,26.0,26.0,3.0,1.0,1.0,3.0,0.0,0.0,2008/9,2008/2009,0.0,3.0,14.0,4.0,12.0,19.0
3885,I1,2008-09-24,Bologna,Udinese,0.0,3.0,A,9.0,15.0,1.0,3.0,16.0,28.0,2.0,6.0,3.0,2.0,1.0,0.0,2008/9,2008/2009,0.0,3.0,15.0,8.0,6.0,16.0
3886,I1,2008-09-24,Siena,Sampdoria,0.0,0.0,D,6.0,8.0,0.0,2.0,23.0,17.0,2.0,7.0,1.0,2.0,0.0,0.0,2008/9,2008/2009,1.0,1.0,16.0,7.0,7.0,15.0
3887,I1,2008-09-24,Juventus,Catania,1.0,1.0,D,22.0,8.0,8.0,4.0,16.0,33.0,5.0,3.0,0.0,3.0,0.0,0.0,2008/9,2008/2009,1.0,1.0,19.0,7.0,15.0,11.0
3888,I1,2008-09-24,Inter,Lecce,1.0,0.0,H,14.0,5.0,2.0,2.0,12.0,15.0,7.0,2.0,2.0,1.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,9.0,12.0,7.0,16.0
3889,I1,2008-09-24,Genoa,Roma,3.0,1.0,H,14.0,12.0,6.0,4.0,16.0,19.0,5.0,4.0,3.0,5.0,0.0,1.0,2008/9,2008/2009,3.0,0.0,19.0,13.0,9.0,17.0
3890,I1,2008-09-24,Chievo,Torino,1.0,1.0,D,14.0,8.0,5.0,2.0,17.0,23.0,8.0,3.0,3.0,2.0,0.0,1.0,2008/9,2008/2009,1.0,1.0,10.0,10.0,5.0,13.0
3891,I1,2008-09-24,Atalanta,Cagliari,1.0,0.0,H,16.0,10.0,7.0,2.0,25.0,17.0,6.0,3.0,1.0,3.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,14.0,8.0,18.0,10.0
3892,I1,2008-09-21,Lecce,Siena,1.0,1.0,D,10.0,11.0,5.0,3.0,17.0,24.0,5.0,6.0,3.0,4.0,0.0,0.0,2008/9,2008/2009,1.0,1.0,15.0,7.0,6.0,10.0
3893,I1,2008-09-21,Cagliari,Juventus,0.0,1.0,A,12.0,17.0,5.0,5.0,9.0,21.0,3.0,6.0,1.0,1.0,0.0,0.0,2008/9,2008/2009,0.0,3.0,21.0,12.0,13.0,16.0
3894,I1,2008-09-21,Fiorentina,Bologna,1.0,0.0,H,23.0,10.0,8.0,4.0,25.0,14.0,4.0,4.0,3.0,1.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,19.0,11.0,15.0,17.0
3895,I1,2008-09-21,Milan,Lazio,4.0,1.0,H,14.0,12.0,9.0,4.0,20.0,15.0,7.0,6.0,2.0,1.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,15.0,11.0,5.0,15.0
3896,I1,2008-09-21,Palermo,Genoa,2.0,1.0,H,14.0,10.0,5.0,3.0,18.0,24.0,4.0,4.0,1.0,2.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,8.0,10.0,13.0,7.0
3897,I1,2008-09-21,Sampdoria,Chievo,1.0,1.0,D,10.0,6.0,3.0,1.0,16.0,15.0,4.0,0.0,2.0,2.0,0.0,0.0,2008/9,2008/2009,1.0,1.0,22.0,15.0,10.0,17.0
3898,I1,2008-09-21,Torino,Inter,1.0,3.0,A,14.0,8.0,5.0,5.0,15.0,18.0,8.0,0.0,3.0,1.0,0.0,0.0,2008/9,2008/2009,0.0,3.0,19.0,7.0,7.0,23.0
3899,I1,2008-09-21,Udinese,Napoli,0.0,0.0,D,14.0,9.0,4.0,1.0,10.0,18.0,1.0,2.0,0.0,2.0,0.0,0.0,2008/9,2008/2009,1.0,1.0,13.0,8.0,7.0,14.0
3900,I1,2008-09-20,Roma,Reggina,3.0,0.0,H,25.0,11.0,9.0,1.0,16.0,15.0,9.0,3.0,0.0,2.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,16.0,12.0,13.0,17.0
3901,I1,2008-09-20,Catania,Atalanta,1.0,0.0,H,8.0,22.0,1.0,5.0,24.0,10.0,4.0,5.0,1.0,1.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,15.0,12.0,8.0,17.0
3902,I1,2008-09-14,Lazio,Sampdoria,2.0,0.0,H,14.0,9.0,4.0,3.0,13.0,20.0,5.0,10.0,0.0,2.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,14.0,6.0,11.0,14.0
3903,I1,2008-09-14,Reggina,Torino,1.0,1.0,D,12.0,7.0,1.0,5.0,22.0,25.0,9.0,5.0,3.0,1.0,0.0,0.0,2008/9,2008/2009,1.0,1.0,8.0,12.0,6.0,14.0
3904,I1,2008-09-14,Napoli,Fiorentina,2.0,1.0,H,15.0,19.0,5.0,7.0,14.0,13.0,4.0,4.0,3.0,3.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,16.0,8.0,8.0,16.0
3905,I1,2008-09-14,Lecce,Chievo,2.0,0.0,H,11.0,12.0,4.0,1.0,24.0,23.0,3.0,5.0,2.0,2.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,17.0,8.0,13.0,6.0
3906,I1,2008-09-14,Juventus,Udinese,1.0,0.0,H,19.0,7.0,6.0,3.0,17.0,16.0,7.0,2.0,0.0,1.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,1.0,1.0,7.0,16.0
3907,I1,2008-09-14,Genoa,Milan,2.0,0.0,H,16.0,18.0,8.0,6.0,11.0,17.0,6.0,5.0,2.0,4.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,12.0,4.0,9.0,17.0
3908,I1,2008-09-14,Bologna,Atalanta,0.0,1.0,A,6.0,13.0,2.0,2.0,19.0,25.0,7.0,5.0,2.0,6.0,0.0,0.0,2008/9,2008/2009,0.0,3.0,18.0,12.0,14.0,11.0
3909,I1,2008-09-14,Siena,Cagliari,2.0,0.0,H,9.0,10.0,6.0,3.0,16.0,12.0,7.0,6.0,3.0,3.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,16.0,6.0,5.0,15.0
3910,I1,2008-09-13,Palermo,Roma,3.0,1.0,H,18.0,20.0,6.0,7.0,24.0,13.0,5.0,3.0,1.0,2.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,15.0,9.0,7.0,20.0
3911,I1,2008-09-13,Inter,Catania,2.0,1.0,H,21.0,12.0,6.0,1.0,15.0,27.0,8.0,5.0,2.0,5.0,1.0,0.0,2008/9,2008/2009,3.0,0.0,11.0,7.0,9.0,20.0
3912,I1,2008-09-11,Genoa,Reggina,4.0,0.0,H,21.0,11.0,6.0,2.0,17.0,15.0,8.0,3.0,3.0,1.0,0.0,1.0,2008/9,2008/2009,3.0,0.0,12.0,10.0,17.0,12.0
3913,I1,2008-09-11,Catania,Cagliari,2.0,1.0,H,13.0,9.0,6.0,4.0,25.0,18.0,4.0,6.0,4.0,4.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,15.0,7.0,7.0,15.0
3914,I1,2008-09-11,Chievo,Juventus,0.0,2.0,A,7.0,11.0,0.0,5.0,16.0,21.0,3.0,4.0,5.0,4.0,0.0,0.0,2008/9,2008/2009,0.0,3.0,14.0,12.0,5.0,11.0
3915,I1,2008-09-11,Fiorentina,Atalanta,2.0,1.0,H,19.0,11.0,4.0,4.0,28.0,21.0,5.0,0.0,2.0,3.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,18.0,8.0,9.0,18.0
3916,I1,2008-09-11,Lazio,Siena,3.0,0.0,H,9.0,14.0,5.0,5.0,8.0,17.0,6.0,5.0,1.0,1.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,7.0,11.0,13.0,7.0
3917,I1,2008-09-11,Inter,Udinese,1.0,0.0,H,13.0,11.0,5.0,4.0,14.0,12.0,8.0,5.0,2.0,3.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,14.0,8.0,13.0,15.0
3918,I1,2008-09-11,Lecce,Milan,1.0,1.0,D,9.0,21.0,3.0,3.0,15.0,14.0,3.0,4.0,3.0,2.0,0.0,0.0,2008/9,2008/2009,1.0,1.0,16.0,7.0,18.0,13.0
3919,I1,2008-09-11,Napoli,Sampdoria,2.0,0.0,H,9.0,10.0,3.0,4.0,28.0,25.0,4.0,5.0,4.0,5.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,11.0,6.0,10.0,20.0
3920,I1,2008-09-03,Genoa,Juventus,0.0,2.0,A,12.0,11.0,2.0,4.0,20.0,21.0,3.0,6.0,3.0,4.0,0.0,0.0,2008/9,2008/2009,0.0,3.0,6.0,10.0,11.0,6.0
3921,I1,2008-09-03,Catania,Cagliari,2.0,1.0,H,14.0,11.0,8.0,4.0,26.0,16.0,9.0,1.0,3.0,3.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,11.0,14.0,8.0,16.0
3922,I1,2008-09-03,Empoli,Milan,1.0,3.0,A,12.0,15.0,2.0,7.0,19.0,18.0,3.0,1.0,2.0,1.0,0.0,0.0,2008/9,2008/2009,0.0,3.0,12.0,4.0,11.0,14.0
3923,I1,2008-09-03,Torino,Atalanta,1.0,0.0,H,10.0,9.0,2.0,3.0,29.0,15.0,12.0,2.0,3.0,2.0,0.0,1.0,2008/9,2008/2009,3.0,0.0,14.0,12.0,11.0,16.0
3924,I1,2008-09-03,Siena,Fiorentina,1.0,0.0,H,11.0,16.0,1.0,1.0,21.0,20.0,2.0,7.0,2.0,1.0,1.0,0.0,2008/9,2008/2009,3.0,0.0,15.0,7.0,13.0,12.0
3925,I1,2008-09-03,Parma,Sampdoria,1.0,2.0,A,17.0,6.0,4.0,3.0,28.0,24.0,5.0,0.0,4.0,5.0,0.0,0.0,2008/9,2008/2009,0.0,3.0,15.0,12.0,7.0,16.0
3926,I1,2008-09-03,Napoli,Roma,0.0,2.0,A,15.0,17.0,3.0,6.0,23.0,23.0,6.0,7.0,3.0,0.0,0.0,0.0,2008/9,2008/2009,0.0,3.0,21.0,7.0,9.0,20.0
3927,I1,2008-09-03,Lazio,Livorno,2.0,0.0,H,16.0,9.0,10.0,2.0,19.0,26.0,7.0,3.0,1.0,3.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,21.0,12.0,12.0,14.0
3928,I1,2008-09-02,Roma,Reggina,2.0,0.0,H,34.0,12.0,7.0,3.0,16.0,11.0,7.0,6.0,2.0,1.0,0.0,0.0,2008/9,2008/2009,3.0,0.0,22.0,6.0,9.0,17.0
3929,I1,2008-09-02,Atalanta,Fiorentina,2.0,2.0,D,9.0,10.0,3.0,3.0,23.0,24.0,5.0,1.0,5.0,2.0,0.0,0.0,2008/9,2008/2009,1.0,1.0,8.0,14.0,9.0,13.0
3930,I1,2008-08-31,Roma,Napoli,1.0,1.0,D,17.0,19.0,7.0,5.0,17.0,22.0,6.0,8.0,2.0,1.0,0.0,1.0,2008/8,2008/2009,1.0,1.0,22.0,14.0,8.0,12.0
3931,I1,2008-08-31,Torino,Lecce,3.0,0.0,H,13.0,18.0,6.0,4.0,11.0,17.0,6.0,6.0,1.0,3.0,0.0,0.0,2008/8,2008/2009,3.0,0.0,18.0,5.0,11.0,17.0
3932,I1,2008-08-31,Atalanta,Siena,1.0,0.0,H,10.0,5.0,3.0,1.0,18.0,24.0,3.0,6.0,1.0,1.0,0.0,1.0,2008/8,2008/2009,3.0,0.0,12.0,6.0,16.0,18.0
3933,I1,2008-08-31,Cagliari,Lazio,1.0,4.0,A,18.0,17.0,4.0,8.0,12.0,17.0,8.0,3.0,4.0,1.0,1.0,0.0,2008/8,2008/2009,0.0,3.0,10.0,9.0,8.0,21.0
3934,I1,2008-08-31,Catania,Genoa,1.0,0.0,H,7.0,12.0,4.0,3.0,22.0,30.0,3.0,8.0,5.0,3.0,0.0,0.0,2008/8,2008/2009,3.0,0.0,19.0,7.0,20.0,14.0
3935,I1,2008-08-31,Chievo,Reggina,2.0,1.0,H,15.0,9.0,7.0,2.0,15.0,16.0,4.0,9.0,3.0,1.0,1.0,0.0,2008/8,2008/2009,3.0,0.0,21.0,10.0,4.0,9.0
3936,I1,2008-08-31,Fiorentina,Juventus,1.0,1.0,D,13.0,18.0,2.0,5.0,18.0,25.0,3.0,3.0,1.0,3.0,1.0,0.0,2008/8,2008/2009,1.0,1.0,16.0,12.0,12.0,6.0
3937,I1,2008-08-31,Milan,Bologna,1.0,2.0,A,23.0,13.0,8.0,3.0,16.0,12.0,4.0,1.0,1.0,3.0,0.0,0.0,2008/8,2008/2009,0.0,3.0,19.0,14.0,9.0,14.0
3938,I1,2008-08-30,Sampdoria,Inter,1.0,1.0,D,18.0,15.0,3.0,4.0,19.0,20.0,9.0,8.0,2.0,2.0,0.0,0.0,2008/8,2008/2009,1.0,1.0,8.0,16.0,9.0,13.0
3939,I1,2008-08-30,Udinese,Palermo,3.0,1.0,H,22.0,14.0,7.0,4.0,17.0,15.0,10.0,4.0,2.0,4.0,0.0,0.0,2008/8,2008/2009,3.0,0.0,0.0,0.0,12.0,12.0
3940,I1,2008-08-11,Torino,Palermo,1.0,0.0,H,18.0,9.0,5.0,2.0,10.0,20.0,5.0,4.0,3.0,2.0,0.0,1.0,2008/8,2008/2009,3.0,0.0,18.0,9.0,10.0,20.0
3941,I1,2008-08-11,Bologna,Roma,1.0,1.0,D,9.0,10.0,1.0,3.0,20.0,13.0,3.0,2.0,2.0,2.0,0.0,0.0,2008/8,2008/2009,1.0,1.0,18.0,12.0,9.0,17.0
3942,I1,2008-08-03,Inter,Reggina,2.0,0.0,H,10.0,20.0,3.0,8.0,16.0,13.0,2.0,12.0,1.0,4.0,0.0,0.0,2008/8,2008/2009,3.0,0.0,19.0,14.0,9.0,16.0
3943,I1,2008-08-03,Palermo,Udinese,1.0,1.0,D,18.0,7.0,9.0,3.0,25.0,23.0,10.0,2.0,2.0,2.0,0.0,0.0,2008/8,2008/2009,1.0,1.0,13.0,11.0,2.0,7.0
3944,I1,2008-07-12,Atalanta,Udinese,3.0,0.0,H,14.0,8.0,6.0,3.0,22.0,19.0,3.0,10.0,0.0,0.0,0.0,0.0,2008/7,,3.0,0.0,15.0,7.0,8.0,12.0
3945,I1,2008-07-12,Reggina,Bologna,2.0,2.0,D,18.0,10.0,8.0,5.0,18.0,26.0,6.0,1.0,2.0,2.0,0.0,0.0,2008/7,,1.0,1.0,22.0,10.0,5.0,16.0
3946,I1,2008-07-12,Napoli,Siena,2.0,0.0,H,13.0,10.0,6.0,2.0,13.0,29.0,9.0,5.0,4.0,2.0,0.0,0.0,2008/7,,3.0,0.0,6.0,12.0,20.0,15.0
3947,I1,2008-07-12,Milan,Catania,1.0,0.0,H,22.0,9.0,10.0,2.0,14.0,19.0,10.0,4.0,2.0,3.0,0.0,0.0,2008/7,,3.0,0.0,19.0,6.0,9.0,13.0
3948,I1,2008-07-12,Lecce,Juventus,1.0,2.0,A,7.0,13.0,4.0,3.0,23.0,15.0,2.0,6.0,3.0,2.0,0.0,0.0,2008/7,,0.0,3.0,7.0,12.0,10.0,13.0
3949,I1,2008-07-12,Cagliari,Palermo,1.0,0.0,H,5.0,19.0,3.0,7.0,11.0,18.0,2.0,8.0,2.0,1.0,0.0,0.0,2008/7,,3.0,0.0,17.0,11.0,15.0,20.0
3950,I1,2008-07-12,Torino,Fiorentina,1.0,4.0,A,15.0,11.0,5.0,6.0,18.0,28.0,4.0,4.0,2.0,2.0,0.0,0.0,2008/7,,0.0,3.0,12.0,9.0,13.0,13.0
3951,I1,2008-07-12,Sampdoria,Genoa,0.0,1.0,A,6.0,5.0,2.0,1.0,26.0,31.0,5.0,1.0,6.0,5.0,0.0,0.0,2008/7,,0.0,3.0,16.0,9.0,12.0,8.0
3952,I1,2008-06-12,Chievo,Roma,0.0,1.0,A,7.0,21.0,2.0,8.0,20.0,17.0,6.0,10.0,3.0,2.0,0.0,1.0,2008/6,,0.0,3.0,13.0,6.0,10.0,16.0
3953,I1,2008-06-12,Lazio,Inter,0.0,3.0,A,22.0,14.0,5.0,3.0,16.0,22.0,7.0,5.0,3.0,3.0,0.0,0.0,2008/6,,0.0,3.0,14.0,12.0,12.0,17.0
3954,I1,2008-06-04,Siena,Udinese,1.0,1.0,D,14.0,21.0,7.0,10.0,17.0,17.0,2.0,5.0,1.0,1.0,0.0,0.0,2008/6,,1.0,1.0,15.0,11.0,19.0,15.0
3955,I1,2008-06-04,Parma,Lazio,2.0,2.0,D,16.0,10.0,6.0,4.0,14.0,15.0,10.0,1.0,1.0,0.0,0.0,0.0,2008/6,,1.0,1.0,18.0,9.0,10.0,18.0
3956,I1,2008-06-04,Palermo,Juventus,3.0,2.0,H,7.0,24.0,4.0,7.0,12.0,19.0,3.0,10.0,3.0,2.0,0.0,0.0,2008/6,,3.0,0.0,10.0,6.0,10.0,16.0
3957,I1,2008-06-04,Fiorentina,Reggina,2.0,0.0,H,23.0,11.0,10.0,2.0,17.0,14.0,10.0,7.0,1.0,1.0,0.0,0.0,2008/6,,3.0,0.0,21.0,14.0,13.0,10.0
3958,I1,2008-06-04,Catania,Napoli,3.0,0.0,H,9.0,27.0,5.0,3.0,13.0,17.0,4.0,8.0,2.0,2.0,0.0,0.0,2008/6,,3.0,0.0,8.0,12.0,9.0,15.0
3959,I1,2008-06-04,Atalanta,Inter,0.0,2.0,A,18.0,7.0,2.0,2.0,16.0,11.0,9.0,1.0,1.0,2.0,1.0,0.0,2008/6,,0.0,3.0,18.0,11.0,10.0,16.0
3960,I1,2008-06-04,Torino,Empoli,0.0,1.0,A,14.0,15.0,5.0,3.0,25.0,25.0,5.0,4.0,2.0,2.0,0.0,0.0,2008/6,,0.0,3.0,17.0,12.0,13.0,10.0
3961,I1,2008-06-04,Sampdoria,Livorno,2.0,0.0,H,14.0,8.0,9.0,2.0,24.0,17.0,13.0,1.0,5.0,3.0,0.0,0.0,2008/6,,3.0,0.0,15.0,10.0,11.0,19.0
3962,I1,2008-05-18,Parma,Inter,0.0,2.0,A,14.0,17.0,1.0,6.0,25.0,17.0,5.0,2.0,4.0,2.0,0.0,0.0,2008/5,2007/2008,0.0,3.0,6.0,11.0,11.0,16.0
3963,I1,2008-05-18,Lazio,Napoli,2.0,1.0,H,8.0,4.0,5.0,2.0,27.0,19.0,3.0,4.0,3.0,3.0,0.0,0.0,2008/5,2007/2008,3.0,0.0,9.0,6.0,12.0,14.0
3964,I1,2008-05-18,Empoli,Livorno,2.0,1.0,H,16.0,10.0,10.0,3.0,10.0,12.0,3.0,5.0,2.0,0.0,0.0,0.0,2008/5,2007/2008,3.0,0.0,19.0,5.0,8.0,20.0
3965,I1,2008-05-18,Catania,Roma,1.0,1.0,D,24.0,10.0,9.0,2.0,21.0,15.0,8.0,0.0,2.0,2.0,0.0,0.0,2008/5,2007/2008,1.0,1.0,21.0,15.0,17.0,19.0
3966,I1,2008-05-18,Cagliari,Reggina,2.0,2.0,D,19.0,11.0,8.0,3.0,10.0,6.0,5.0,4.0,0.0,0.0,0.0,0.0,2008/5,2007/2008,1.0,1.0,12.0,5.0,7.0,14.0
3967,I1,2008-05-18,Atalanta,Genoa,2.0,0.0,H,14.0,4.0,4.0,2.0,23.0,16.0,5.0,6.0,3.0,3.0,0.0,2.0,2008/5,2007/2008,3.0,0.0,9.0,11.0,11.0,14.0
3968,I1,2008-05-18,Siena,Palermo,2.0,2.0,D,14.0,12.0,4.0,5.0,9.0,12.0,3.0,8.0,1.0,2.0,0.0,0.0,2008/5,2007/2008,1.0,1.0,23.0,11.0,10.0,15.0
3969,I1,2008-05-18,Torino,Fiorentina,0.0,1.0,A,8.0,26.0,3.0,11.0,10.0,19.0,6.0,14.0,0.0,1.0,0.0,0.0,2008/5,2007/2008,0.0,3.0,17.0,10.0,17.0,12.0
3970,I1,2008-05-18,Milan,Udinese,4.0,1.0,H,28.0,14.0,9.0,6.0,13.0,17.0,3.0,7.0,2.0,2.0,0.0,0.0,2008/5,2007/2008,3.0,0.0,13.0,8.0,11.0,16.0
3971,I1,2008-05-17,Sampdoria,Juventus,3.0,3.0,D,13.0,13.0,6.0,5.0,11.0,20.0,8.0,4.0,1.0,2.0,0.0,1.0,2008/5,2007/2008,1.0,1.0,17.0,15.0,9.0,17.0
3972,I1,2008-05-10,Chievo,Fiorentina,0.0,2.0,A,11.0,12.0,3.0,8.0,20.0,16.0,5.0,4.0,3.0,2.0,1.0,0.0,2008/5,2007/2008,0.0,3.0,13.0,8.0,12.0,13.0
3973,I1,2008-05-10,Udinese,Torino,2.0,0.0,H,11.0,6.0,2.0,3.0,14.0,20.0,3.0,4.0,2.0,4.0,0.0,0.0,2008/5,2007/2008,3.0,0.0,17.0,6.0,8.0,14.0
3974,I1,2008-05-10,Siena,Roma,1.0,0.0,H,11.0,16.0,3.0,6.0,16.0,13.0,3.0,4.0,3.0,1.0,0.0,2.0,2008/5,2007/2008,3.0,0.0,13.0,6.0,10.0,17.0
3975,I1,2008-05-10,Juventus,Palermo,1.0,2.0,A,11.0,13.0,3.0,4.0,13.0,31.0,2.0,3.0,2.0,2.0,1.0,0.0,2008/5,2007/2008,0.0,3.0,14.0,10.0,5.0,18.0
3976,I1,2008-05-10,Genoa,Napoli,3.0,2.0,H,8.0,13.0,5.0,6.0,21.0,22.0,9.0,3.0,1.0,2.0,2.0,0.0,2008/5,2007/2008,3.0,0.0,19.0,6.0,12.0,8.0
3977,I1,2008-05-10,Reggina,Catania,1.0,1.0,D,36.0,12.0,7.0,2.0,18.0,23.0,18.0,5.0,2.0,3.0,0.0,1.0,2008/5,2007/2008,1.0,1.0,18.0,15.0,10.0,15.0
3978,I1,2008-05-10,Cagliari,Milan,0.0,0.0,D,12.0,15.0,4.0,4.0,28.0,16.0,5.0,5.0,3.0,3.0,0.0,0.0,2008/5,2007/2008,1.0,1.0,22.0,5.0,16.0,17.0
3979,I1,2008-05-10,Atalanta,Sampdoria,4.0,2.0,H,20.0,4.0,11.0,3.0,13.0,25.0,5.0,2.0,3.0,3.0,0.0,2.0,2008/5,2007/2008,3.0,0.0,21.0,11.0,9.0,19.0
3980,I1,2008-05-04,Roma,Genoa,3.0,2.0,H,12.0,14.0,4.0,6.0,12.0,26.0,3.0,5.0,2.0,4.0,0.0,0.0,2008/5,2007/2008,3.0,0.0,17.0,16.0,4.0,18.0
3981,I1,2008-05-04,Milan,Cagliari,3.0,1.0,H,14.0,9.0,6.0,3.0,26.0,19.0,8.0,4.0,1.0,4.0,0.0,0.0,2008/5,2007/2008,3.0,0.0,17.0,4.0,10.0,12.0
3982,I1,2008-04-27,Udinese,Catania,2.0,1.0,H,14.0,21.0,4.0,3.0,25.0,24.0,2.0,12.0,1.0,3.0,0.0,0.0,2008/4,2007/2008,3.0,0.0,18.0,7.0,8.0,15.0
3983,I1,2008-04-27,Juventus,Lazio,5.0,2.0,H,13.0,7.0,6.0,5.0,14.0,14.0,5.0,6.0,1.0,0.0,0.0,1.0,2008/4,2007/2008,3.0,0.0,11.0,11.0,10.0,8.0
3984,I1,2008-04-27,Fiorentina,Sampdoria,2.0,2.0,D,13.0,6.0,3.0,4.0,26.0,18.0,1.0,6.0,2.0,3.0,0.0,0.0,2008/4,2007/2008,1.0,1.0,18.0,8.0,8.0,14.0
