timestamp,date_GMT,status,attendance,home_team_name,away_team_name,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1370989800,Jun 11 2013 - 10:30pm,complete,6064,Chapecoense,Paysandu,2.00,0.00,2.11,0.37,3,2,5,1,1,0,"43,74,90'1","65,90",5,6,1,0,4,0,16,9,7,3,9,6,18,22,53,47,2.50,50,50,25,25,25,25,75,13.50,3.00,1.44,4.5,8.25,0,0,0,0,0,0,Arena Condá (Chapecó- Santa Catarina)
1370989800,Jun 11 2013 - 10:30pm,complete,1957,Ceará,Figueirense,2.00,1.50,2.16,1.05,1,1,2,2,1,1,"29","26",9,5,3,0,4,0,13,6,6,3,7,3,21,22,48,52,3.00,50,50,50,50,25,25,75,12.50,6.00,2.25,3.41,3.36,0,0,0,0,0,0,Estádio Olímpico Horácio Domingos de Sousa (Horizonte- Ceará)
1370989800,Jun 11 2013 - 10:30pm,complete,1097,Guaratinguetá,Joinville,1.50,1.50,1.74,1.42,1,3,4,2,0,2,"85","20,45,77",8,4,1,0,2,0,18,5,7,2,11,3,17,16,47,53,2.75,50,75,50,25,25,25,75,6.00,4.50,3.66,3.47,2.11,0,0,0,0,0,0,Estádio Municipal Professor Dario Rodrigues Leite (Guaratinguetá- São Paulo)
1370989800,Jun 11 2013 - 10:30pm,complete,14785,Sport Recife,Bragantino,3.00,0.50,2.16,1.00,0,2,2,1,0,1,"","30,58",12,3,1,0,3,0,14,9,6,4,8,5,21,29,51,49,1.75,25,50,25,0,0,50,50,8.50,7.50,1.71,3.8,5.28,0,0,0,0,0,0,Estádio Adelmar da Costa Carvalho (Recife- Pernambuco)
1370998200,Jun 12 2013 - 12:50am,complete,240,Boa,ABC,0.33,0.00,1.63,0.42,1,0,1,1,1,0,"29","",6,3,0,0,0,0,13,12,4,6,9,6,15,9,47,53,3.09,59,59,59,42,42,25,42,13.67,4.00,2.02,3.47,3.97,0,0,0,0,0,0,Estádio Municipal Prefeito Dilzon Luiz de Melo (Varginha- Minas Gerais)
1370998200,Jun 12 2013 - 12:50am,complete,3297,Avaí,América Mineiro,1.50,2.00,1.74,1.58,1,2,3,1,1,0,"11","58,62",-1,-1,2,0,1,0,-2,-2,-1,-1,-1,-1,-1,-1,53,47,2.09,42,67,42,0,0,50,100,11.50,6.83,1.97,3.57,4.04,0,0,0,0,0,0,Estádio Aderbal Ramos da Silva (Florianópolis- Santa Catarina)
1370998200,Jun 12 2013 - 12:50am,complete,4632,América RN,Palmeiras,1.00,1.50,1.47,1.63,0,2,2,1,0,1,"","28,90'2",7,13,2,0,3,0,10,21,5,9,5,12,22,20,49,51,2.50,50,75,50,25,0,50,75,10.50,5.00,3.91,3.55,2,0,0,0,0,0,0,Estádio Manoel Dantas Barreto (Ceara-Mirim- Rio Grande do Norte)
1370998200,Jun 12 2013 - 12:50am,complete,3041,Paraná,ASA,2.00,1.33,1.95,0.37,1,0,1,0,0,0,"63","",7,4,4,0,4,0,14,7,7,3,7,4,20,20,48,52,1.42,34,50,17,0,0,34,59,15.83,4.67,1.71,3.78,5.35,0,0,0,0,0,0,Estádio Durival de Britto e Silva (Curitiba- Paraná)
1370998200,Jun 12 2013 - 12:50am,complete,1819,Atlético GO,Icasa,3.00,0.50,1.42,1.11,0,3,3,0,0,0,"","74,87,89",10,4,3,0,3,0,15,10,9,6,6,4,17,17,48,52,2.50,75,75,50,25,0,50,75,8.50,5.00,1.47,4.5,7.65,0,0,0,0,0,0,Estádio do Governo do Estado de Goiás (Serra Dourada) (Goiânia- Goiás)
1372809600,Jul 3 2013 - 12:00am,complete,329,Bragantino,América RN,2.00,0.33,1.47,1.00,0,1,1,1,0,1,"","36",4,6,2,1,6,0,21,14,9,6,12,8,13,27,47,53,2.50,50,67,34,34,17,67,67,7.66,6.33,1.79,3.85,4.59,0,0,0,0,0,0,Estádio Nabi Abi Chedid (Bragança Paulista- São Paulo)
1372809600,Jul 3 2013 - 12:00am,complete,8934,Paysandu,Guaratinguetá,1.67,0.33,1.74,0.42,4,3,7,5,3,2,"3,7,36,75","6,31,55",8,5,4,0,2,0,10,16,7,5,3,11,15,25,53,47,2.50,67,100,34,17,0,67,84,11.67,6.33,1.74,3.89,4.91,0,0,0,0,0,0,Estádio Leônidas Sodré de Castro (Belém- Pará)
1373068800,Jul 6 2013 - 12:00am,complete,2237,ASA,Chapecoense,1.50,3.00,1.47,1.68,0,2,2,0,0,0,"","71,75",6,4,1,0,2,0,16,7,10,2,6,5,19,22,47,53,3.09,42,84,67,42,17,50,84,13.83,5.67,2.88,3.41,2.52,0,0,0,0,0,0,Estádio Municipal Coaracy da Mata Fonseca (Arapiraca- Alagoas)
