,Data,Hora,Home,S,Away,Res,,
1408,,21:00,Oeste FC,-,ABC FC,1:0 (0:0),,
1409,,21:00,América RN,-,Joinville EC,1:0 (0:0),,
1410,07.10.2014,19:30,Bragantino,-,Vila Nova FC GO,1:2 (0:1),,
1411,,19:30,Paraná Clube,-,Oeste FC,0:0 (0:0),,
1412,,19:30,Clube Náutico,-,América MG,1:4 (0:2),,
1413,,19:30,Ceará SC,-,Sampaio Corrêa FC,1:1 (1:1),,
1414,,19:30,Atlético GO,-,Icasa,0:0 (0:0),,
1415,,19:30,Boa EC,-,Ponte Preta,0:1 (0:0),,
1416,,21:50,Portuguesa (SP),-,Vasco da Gama,0:1 (0:1),,
1417,,21:50,Luverdense,-,América RN,2:1 (1:0),,
1418,,21:50,Joinville EC,-,Santa Cruz FC,1:1 (0:0),,
1419,,21:50,ABC FC,-,Avaí FC,2:1 (1:1),,
1420,10.10.2014,19:30,Oeste FC,-,Atlético GO,1:2 (0:1),,
1421,,19:30,Vasco da Gama,-,Boa EC,2:0 (0:0),,
1422,,19:30,Ceará SC,-,Bragantino,1:0 (1:0),,
1423,,19:30,Vila Nova FC GO,-,Joinville EC,0:1 (0:0),,
1424,11.10.2014,16:10,Ponte Preta,-,Santa Cruz FC,1:1 (0:1),,
1425,,16:10,Clube Náutico,-,ABC FC,2:1 (1:0),,
1426,,16:10,América MG,-,Portuguesa (SP),3:1 (2:0),,
1427,,16:20,América RN,-,Sampaio Corrêa FC,2:2 (1:0),,
1428,,21:00,Luverdense,-,Paraná Clube,0:2 (0:1),,
1429,,21:00,Avaí FC,-,Icasa,1:0 (1:0),,
1430,14.10.2014,19:30,Boa EC,-,Vila Nova FC GO,3:0 (1:0),,
1431,,21:00,Atlético GO,-,Avaí FC,2:0 (0:0),,
1432,17.10.2014,19:30,Portuguesa (SP),-,Ponte Preta,0:3 (0:0),,
1433,,19:30,Icasa,-,Oeste FC,0:0 (0:0),,
1434,,21:50,Paraná Clube,-,América MG,1:1 (0:0),,
1435,18.10.2014,16:10,Santa Cruz FC,-,Vasco da Gama,1:0 (0:0),,
1436,,16:10,Sampaio Corrêa FC,-,Clube Náutico,1:1 (1:0),,
1437,,16:10,Joinville EC,-,Ceará SC,3:0 (2:0),,
1438,,16:20,Bragantino,-,América RN,2:1 (1:0),,
1439,,21:00,ABC FC,-,Luverdense,0:1 (0:1),,
1440,21.10.2014,18:30,Oeste FC,-,América MG,1:3 (0:1),,
1441,,18:30,Ponte Preta,-,Avaí FC,3:1 (1:1),,
1442,,18:30,Paraná Clube,-,Portuguesa (SP),1:0 (0:0),,
1443,,18:30,Sampaio Corrêa FC,-,Bragantino,3:0 (1:0),,
1444,,18:30,Icasa,-,Ceará SC,2:1 (1:1),,
1445,,18:30,América RN,-,Vasco da Gama,2:0 (0:0),,
1446,,20:50,Joinville EC,-,ABC FC,3:0 (1:0),,
1447,,20:50,Atlético GO,-,Luverdense,3:0 (3:0),,
1448,,20:50,Boa EC,-,Clube Náutico,1:0 (1:0),,
1449,28.10.2014,18:30,Santa Cruz FC,-,Vila Nova FC GO,5:1 (3:0),,
1450,24.10.2014,18:30,Portuguesa (SP),-,Icasa,1:2 (1:2),,
1451,,18:30,Avaí FC,-,Joinville EC,0:3 (0:2),,
1452,,18:30,América MG,-,América RN,2:1 (0:1),,
1453,,20:50,Ceará SC,-,Santa Cruz FC,0:2 (0:1),,
1454,,20:50,ABC FC,-,Paraná Clube,2:1 (0:0),,
1455,25.10.2014,15:20,Bragantino,-,Boa EC,4:2 (1:1),,
1456,,15:20,Vasco da Gama,-,Ponte Preta,1:1 (0:0),,
1457,,16:20,Clube Náutico,-,Atlético GO,1:2 (0:1),,
1458,,20:00,Luverdense,-,Oeste FC,1:0 (0:0),,
1459,,20:00,Vila Nova FC GO,-,Sampaio Corrêa FC,4:1 (2:0),,
1460,28.10.2014,18:30,Oeste FC,-,Portuguesa (SP),3:0 (1:0),,
1461,,20:50,Luverdense,-,Avaí FC,3:1 (3:1),,
1462,,20:50,Joinville EC,-,Bragantino,1:0 (1:0),,
1463,31.10.2014,18:30,Atlético GO,-,Vila Nova FC GO,3:1 (2:1),,
1464,,20:50,Paraná Clube,-,Vasco da Gama,1:1 (0:0),,
1465,01.11.2014,15:20,Ponte Preta,-,Sampaio Corrêa FC,1:0 (1:0),,
1466,,16:20,Santa Cruz FC,-,América RN,0:1 (0:0),,
1467,,16:20,Icasa,-,Clube Náutico,3:1 (1:1),,
1468,,16:20,ABC FC,-,América MG,1:0 (0:0),,
1469,,20:00,Boa EC,-,Ceará SC,3:1 (2:0),,
1470,04.11.2014,18:30,Avaí FC,-,Oeste FC,0:0 (0:0),,
1471,,20:50,Sampaio Corrêa FC,-,Joinville EC,1:2 (0:2),,
1472,07.11.2014,18:30,América RN,-,Boa EC,1:3 (1:1),,
1473,,20:00,Ceará SC,-,Atlético GO,0:0 (0:0),,
1474,08.11.2014,15:20,Bragantino,-,Ponte Preta,0:2 (0:0),,
1475,,15:20,Vasco da Gama,-,ABC FC,1:0 (1:0),,
1476,,16:20,Clube Náutico,-,Santa Cruz FC,0:0 (0:0),,
1477,,16:20,América MG,-,Icasa,1:1 (1:0),,
1478,,20:00,Portuguesa (SP),-,Luverdense,1:0 (0:0),,
1479,,20:00,Vila Nova FC GO,-,Paraná Clube,2:0 (1:0),,
1480,11.11.2014,18:30,Portuguesa (SP),-,ABC FC,0:0 (0:0),,
1481,,20:00,Paraná Clube,-,Atlético GO,2:0 (1:0),,
1482,14.11.2014,18:30,Vila Nova FC GO,-,Oeste FC,0:1 (0:0),,
1483,,20:50,América MG,-,Avaí FC,3:0 (0:0),,
1484,15.11.2014,15:20,Ceará SC,-,Vasco da Gama,2:0 (2:0),,
1485,,15:20,Joinville EC,-,Ponte Preta,3:1 (0:0),,
1486,,16:20,Bragantino,-,Santa Cruz FC,2:1 (1:1),,
1487,,16:20,Clube Náutico,-,Luverdense,1:0 (0:0),,
1488,,20:00,Sampaio Corrêa FC,-,Boa EC,3:0 (2:0),,
1489,,20:00,América RN,-,Icasa,2:0 (2:0),,
1490,18.11.2014,18:30,Oeste FC,-,Clube Náutico,2:0 (1:0),,
1491,,18:30,Icasa,-,Paraná Clube,1:2 (0:1),,
1492,,18:30,Avaí FC,-,Portuguesa (SP),2:0 (0:0),,
1493,,18:30,Atlético GO,-,Bragantino,1:0 (1:0),,
1494,,20:50,Ponte Preta,-,América RN,2:2 (1:1),,
1495,,20:50,Vasco da Gama,-,Vila Nova FC GO,3:1 (1:1),,
1496,,20:50,Santa Cruz FC,-,Sampaio Corrêa FC,0:2 (0:0),,
1497,,20:50,Luverdense,-,América MG,1:2 (0:0),,
1498,,20:50,ABC FC,-,Ceará SC,1:0 (0:0),,
1499,,20:50,Boa EC,-,Joinville EC,1:0 (0:0),,
1500,21.11.2014,18:30,América RN,-,Clube Náutico,1:0 (1:0),,
1501,,20:00,Bragantino,-,Paraná Clube,1:1 (0:0),,
1502,,20:00,Vila Nova FC GO,-,ABC FC,3:5 (1:3),,
1503,22.11.2014,15:20,Ponte Preta,-,América MG,0:1 (0:0),,
1504,,15:20,Vasco da Gama,-,Icasa,1:1 (1:0),,
1505,,15:20,Joinville EC,-,Luverdense,1:1 (1:1),,
1506,,15:20,Boa EC,-,Oeste FC,1:0 (1:0),,
1507,,16:20,Santa Cruz FC,-,Avaí FC,0:1 (0:1),,
1508,,20:00,Sampaio Corrêa FC,-,Atlético GO,1:2 (1:0),,
1509,,20:00,Ceará SC,-,Portuguesa (SP),2:1 (1:0),,
1510,28.11.2014,18:30,Portuguesa (SP),-,Vila Nova FC GO,2:3 (1:2),,
1511,29.11.2014,15:20,Oeste FC,-,Joinville EC,1:0 (0:0),,
1512,,15:20,Paraná Clube,-,América RN,4:1 (2:0),,
1513,,15:20,Clube Náutico,-,Ponte Preta,1:1 (1:0),,
1514,,15:20,Luverdense,-,Ceará SC,1:0 (0:0),,
1515,,15:20,Icasa,-,Boa EC,3:2 (0:0),,
1516,,15:20,Avaí FC,-,Vasco da Gama,1:0 (1:0),,
1517,,15:20,Atlético GO,-,Santa Cruz FC,2:3 (0:0),,
1518,,15:20,ABC FC,-,Bragantino,0:2 (0:0),,
1519,,15:20,América MG,-,Sampaio Corrêa FC,4:0 (3:0),,
1520,08.05.2015,19:30,ABC FC,-,Oeste FC,0:1 (0:0),,
1521,,19:30,Atlético GO,-,Boa EC,1:0 (0:0),,
1522,,21:00,Paraná Clube,-,Ceará SC,1:0 (1:0),,
1523,,21:50,Mogi Mirim,-,Criciúma EC,1:2 (0:0),,
1524,09.05.2015,16:30,EC Vitória BA,-,Sampaio Corrêa FC,0:2 (0:1),,
1525,,16:30,Macaé Esporte FC,-,Santa Cruz FC,2:0 (1:0),,
1526,,16:30,América MG,-,EC Bahia,1:1 (0:1),,
1527,,16:30,Clube Náutico,-,Luverdense,1:0 (1:0),,
1528,,21:00,Paysandu SC,-,Botafogo RJ,0:1 (0:0),,
1529,,21:00,CR Brasil,-,Bragantino,2:0 (1:0),,
1530,15.05.2015,19:30,EC Bahia,-,Mogi Mirim,4:1 (2:1),,
1531,,19:30,Sampaio Corrêa FC,-,Macaé Esporte FC,3:1 (1:0),,
1532,,19:30,Santa Cruz FC,-,Paraná Clube,4:1 (1:1),,
1533,,21:50,Criciúma EC,-,ABC FC,0:2 (0:0),,
1534,16.05.2015,16:30,Botafogo RJ,-,CR Brasil,4:1 (1:0),,
1535,,16:30,Bragantino,-,Paysandu SC,1:0 (0:0),,
1536,,16:30,Boa EC,-,Clube Náutico,0:1 (0:0),,
1537,,16:30,Oeste FC,-,EC Vitória BA,1:2 (1:2),,
1538,,21:00,Ceará SC,-,Atlético GO,2:0 (0:0),,
1539,,21:00,Luverdense,-,América MG,1:0 (1:0),,
1540,19.05.2015,19:30,Macaé Esporte FC,-,Oeste FC,4:2 (4:0),,
1541,,21:50,Clube Náutico,-,Criciúma EC,2:0 (2:0),,
1542,22.05.2015,19:30,EC Vitória BA,-,Bragantino,4:1 (1:0),,
1543,,21:50,Mogi Mirim,-,Sampaio Corrêa FC,1:1 (0:1),,
1544,23.05.2015,16:30,América MG,-,Santa Cruz FC,4:1 (4:1),,
1545,,16:30,Paraná Clube,-,Boa EC,1:1 (0:0),,
1546,,16:30,Paysandu SC,-,Ceará SC,2:1 (1:0),,
1547,,16:30,Atlético GO,-,Botafogo RJ,0:0 (0:0),,
1548,,21:00,ABC FC,-,Luverdense,1:1 (1:1),,
1549,,21:00,CR Brasil,-,EC Bahia,0:3 (0:2),,
1550,26.05.2015,19:30,Ceará SC,-,CR Brasil,1:1 (1:1),,
1551,29.05.2015,19:30,Bragantino,-,América MG,0:1 (0:0),,
1552,,19:30,Santa Cruz FC,-,ABC FC,0:1 (0:1),,
1553,,21:50,EC Bahia,-,Paraná Clube,1:0 (1:0),,
1554,30.05.2015,16:30,Botafogo RJ,-,EC Vitória BA,2:0 (2:0),,
1555,,16:30,Boa EC,-,Paysandu SC,0:1 (0:0),,
1556,,16:30,Criciúma EC,-,Atlético GO,1:0 (0:0),,
1557,,16:30,Sampaio Corrêa FC,-,Clube Náutico,1:1 (0:0),,
1558,,21:00,Luverdense,-,Macaé Esporte FC,1:2 (1:0),,
1559,,21:00,Oeste FC,-,Mogi Mirim,0:0 (0:0),,
1560,02.06.2015,19:30,EC Vitória BA,-,Criciúma EC,2:1 (1:0),,
1561,,19:30,Mogi Mirim,-,Boa EC,0:2 (0:1),,
1562,,19:30,América MG,-,Sampaio Corrêa FC,1:0 (0:0),,
1563,,19:30,Paysandu SC,-,Santa Cruz FC,2:1 (1:1),,
1564,,19:30,Clube Náutico,-,Ceará SC,2:0 (1:0),,
1565,,19:30,ABC FC,-,Bragantino,1:1 (1:0),,
1566,,21:50,Macaé Esporte FC,-,EC Bahia,0:0 (0:0),,
1567,,21:50,Paraná Clube,-,Botafogo RJ,1:2 (1:1),,
1568,,21:50,Atlético GO,-,Luverdense,0:1 (0:0),,
1569,,21:50,CR Brasil,-,Oeste FC,3:0 (1:0),,
1570,05.06.2015,19:30,EC Vitória BA,-,Atlético GO,3:1 (1:1),,
1571,,19:30,Clube Náutico,-,América MG,2:1 (1:0),,
1572,,21:50,Botafogo RJ,-,Mogi Mirim,3:0 (1:0),,
1573,06.06.2015,16:30,Bragantino,-,EC Bahia,2:0 (1:0),,
1574,,16:30,Criciúma EC,-,Macaé Esporte FC,0:3 (0:0),,
1575,,16:30,Ceará SC,-,Sampaio Corrêa FC,1:3 (1:1),,
1576,,16:30,Luverdense,-,Santa Cruz FC,2:2 (2:1),,
1577,,21:00,Boa EC,-,Oeste FC,1:2 (1:1),,
1578,,21:00,Paysandu SC,-,Paraná Clube,2:1 (0:0),,
1579,,21:00,CR Brasil,-,ABC FC,0:1 (0:0),,
1580,09.06.2015,19:30,Paraná Clube,-,Luverdense,1:0 (0:0),,
1581,,21:50,Oeste FC,-,Botafogo RJ,0:1 (0:0),,
1582,12.06.2015,19:30,Sampaio Corrêa FC,-,Criciúma EC,3:1 (1:1),,
1583,,19:30,ABC FC,-,Paysandu SC,0:2 (0:2),,
1584,,21:50,Santa Cruz FC,-,Boa EC,0:0 (0:0),,
1585,13.06.2015,16:30,EC Bahia,-,Ceará SC,1:0 (0:0),,
1586,,16:30,Mogi Mirim,-,EC Vitória BA,1:1 (0:1),,
1587,,16:30,Atlético GO,-,Clube Náutico,2:0 (1:0),,
1588,,21:00,Macaé Esporte FC,-,Bragantino,2:5 (1:1),,
1589,,21:00,América MG,-,CR Brasil,1:0 (1:0),,
1590,16.06.2015,19:30,Clube Náutico,-,Paysandu SC,1:1 (1:0),,
1591,,21:50,Luverdense,-,Criciúma EC,0:1 (0:1),,
1592,19.06.2015,19:30,Paraná Clube,-,Mogi Mirim,3:1 (0:1),,
1593,,19:30,Sampaio Corrêa FC,-,EC Bahia,0:0 (0:0),,
1594,,21:50,Botafogo RJ,-,Boa EC,1:1 (1:1),,
1595,20.06.2015,16:30,EC Vitória BA,-,ABC FC,2:0 (2:0),,
1596,,16:30,América MG,-,Atlético GO,1:0 (1:0),,
1597,,16:30,Ceará SC,-,Santa Cruz FC,3:3 (1:1),,
1598,,21:00,Bragantino,-,Oeste FC,3:1 (2:0),,
1599,,21:00,CR Brasil,-,Macaé Esporte FC,3:1 (2:0),,
1600,23.06.2015,19:30,Criciúma EC,-,América MG,2:2 (2:1),,
1601,,21:50,Paysandu SC,-,EC Vitória BA,1:0 (0:0),,
1602,26.06.2015,21:00,Atlético GO,-,Paraná Clube,1:1 (1:1),,
1603,,21:00,Oeste FC,-,Ceará SC,2:0 (0:0),,
1604,27.06.2015,16:30,EC Bahia,-,Luverdense,1:0 (0:0),,
1605,,16:30,Macaé Esporte FC,-,Botafogo RJ,4:2 (3:0),,
1606,,16:30,Mogi Mirim,-,CR Brasil,0:1 (0:0),,
1607,,16:30,Santa Cruz FC,-,Sampaio Corrêa FC,1:0 (0:0),,
1608,,16:30,ABC FC,-,Clube Náutico,3:3 (1:2),,
1609,,21:00,Boa EC,-,Bragantino,3:0 (1:0),,
1610,30.06.2015,18:30,Paysandu SC,-,Atlético GO,2:0 (1:0),,
1611,,22:30,Luverdense,-,Ceará SC,3:0 (1:0),,
1612,03.07.2015,19:30,Paraná Clube,-,Criciúma EC,0:0 (0:0),,
1613,,21:50,Botafogo RJ,-,Sampaio Corrêa FC,5:0 (3:0),,
1614,04.07.2015,16:30,EC Vitória BA,-,EC Bahia,4:1 (1:0),,
1615,,16:30,Bragantino,-,Santa Cruz FC,1:2 (0:0),,
1616,,16:30,Clube Náutico,-,Oeste FC,2:1 (0:0),,
1617,,16:30,ABC FC,-,Macaé Esporte FC,1:1 (0:1),,
1618,,21:00,América MG,-,Mogi Mirim,3:1 (1:1),,
1619,,21:00,CR Brasil,-,Boa EC,1:1 (0:0),,
1620,07.07.2015,19:30,EC Bahia,-,Paysandu SC,2:0 (1:0),,
1621,,19:30,Macaé Esporte FC,-,América MG,1:1 (1:0),,
1622,,19:30,Mogi Mirim,-,Clube Náutico,2:1 (0:1),,
1623,,19:30,Boa EC,-,EC Vitória BA,0:0 (0:0),,
1624,,19:30,Criciúma EC,-,Bragantino,1:0 (1:0),,
1625,,19:30,Sampaio Corrêa FC,-,Luverdense,3:1 (1:0),,
1626,,19:30,Atlético GO,-,ABC FC,1:2 (1:1),,
1627,,19:30,Oeste FC,-,Paraná Clube,1:0 (0:0),,
1628,,21:50,Santa Cruz FC,-,CR Brasil,2:1 (0:1),,
1629,,21:50,Ceará SC,-,Botafogo RJ,0:0 (0:0),,
1630,10.07.2015,19:30,Macaé Esporte FC,-,Paysandu SC,2:1 (0:1),,
1631,,19:30,Ceará SC,-,Criciúma EC,1:1 (1:1),,
1632,,19:30,Atlético GO,-,Mogi Mirim,1:1 (0:0),,
1633,,21:50,Bragantino,-,Botafogo RJ,1:0 (1:0),,
1634,11.07.2015,16:30,América MG,-,ABC FC,2:1 (0:1),,
1635,,16:30,Paraná Clube,-,EC Vitória BA,0:1 (0:0),,
1636,,16:30,Sampaio Corrêa FC,-,Boa EC,3:0 (0:0),,
1637,,16:30,Clube Náutico,-,Santa Cruz FC,2:1 (0:0),,
1638,,16:30,CR Brasil,-,Luverdense,0:0 (0:0),,
1639,,21:00,EC Bahia,-,Oeste FC,1:0 (1:0),,
1640,14.07.2015,19:30,Mogi Mirim,-,Macaé Esporte FC,3:1 (3:0),,
1641,,19:30,ABC FC,-,Paraná Clube,1:4 (1:0),,
1642,17.07.2015,21:50,EC Vitória BA,-,CR Brasil,3:1 (3:0),,
1643,,21:50,Luverdense,-,Bragantino,2:1 (0:0),,
1644,18.07.2015,16:30,Botafogo RJ,-,Clube Náutico,1:0 (0:0),,
1645,,16:30,Criciúma EC,-,EC Bahia,2:1 (1:0),,
1646,,16:30,Paysandu SC,-,Sampaio Corrêa FC,1:1 (0:0),,
1647,,16:30,Santa Cruz FC,-,Atlético GO,3:0 (1:0),,
1648,,21:00,Boa EC,-,Ceará SC,0:0 (0:0),,
1649,,21:00,Oeste FC,-,América MG,3:1 (1:1),,
1650,21.07.2015,19:30,Macaé Esporte FC,-,Paraná Clube,0:0 (0:0),,
1651,24.07.2015,19:30,América MG,-,Boa EC,2:0 (1:0),,
1652,,21:50,Bragantino,-,Atlético GO,0:1 (0:0),,
1653,25.07.2015,16:30,EC Bahia,-,Botafogo RJ,1:1 (0:1),,
1654,,16:30,Criciúma EC,-,Santa Cruz FC,0:0 (0:0),,
1655,,16:30,Sampaio Corrêa FC,-,ABC FC,3:2 (1:1),,
1656,,16:30,Clube Náutico,-,EC Vitória BA,2:1 (0:1),,
1657,,16:30,CR Brasil,-,Paysandu SC,3:0 (2:0),,
1658,,21:00,Ceará SC,-,Mogi Mirim,2:3 (0:1),,
1659,,21:00,Luverdense,-,Oeste FC,1:1 (0:0),,
1660,28.07.2015,19:30,EC Vitória BA,-,Macaé Esporte FC,0:0 (0:0),,
1661,,19:30,Mogi Mirim,-,Bragantino,2:3 (0:1),,
1662,,19:30,Boa EC,-,Luverdense,2:1 (0:0),,
1663,,19:30,Paraná Clube,-,Clube Náutico,2:0 (2:0),,
1664,,19:30,Paysandu SC,-,América MG,2:0 (1:0),,
1665,,19:30,Santa Cruz FC,-,EC Bahia,3:1 (1:1),,
1666,,19:30,ABC FC,-,Ceará SC,0:1 (0:0),,
1667,,19:30,Oeste FC,-,Sampaio Corrêa FC,1:0 (0:0),,
1668,,21:50,Botafogo RJ,-,Criciúma EC,0:0 (0:0),,
1669,,21:50,Atlético GO,-,CR Brasil,1:0 (0:0),,
1670,31.07.2015,19:00,Boa EC,-,Criciúma EC,1:1 (1:0),,
1671,,21:30,Paysandu SC,-,Mogi Mirim,1:1 (1:1),,
1672,,21:30,ABC FC,-,EC Bahia,0:3 (0:2),,
1673,01.08.2015,16:30,EC Vitória BA,-,América MG,1:1 (0:0),,
1674,,16:30,Botafogo RJ,-,Luverdense,0:0 (0:0),,
1675,,16:30,Paraná Clube,-,CR Brasil,0:0 (0:0),,
1676,,16:30,Clube Náutico,-,Macaé Esporte FC,1:1 (1:0),,
1677,,16:30,Atlético GO,-,Sampaio Corrêa FC,3:1 (3:0),,
1678,,16:30,Oeste FC,-,Santa Cruz FC,1:0 (0:0),,
1679,,21:00,Bragantino,-,Ceará SC,3:0 (0:0),,
1680,04.08.2015,21:00,América MG,-,Paraná Clube,2:0 (2:0),,
1681,,21:00,Sampaio Corrêa FC,-,Bragantino,2:0 (1:0),,
1682,07.08.2015,19:30,Criciúma EC,-,Oeste FC,3:2 (2:0),,
1683,,20:30,Luverdense,-,Paysandu SC,1:0 (1:0),,
1684,,21:00,EC Bahia,-,Boa EC,4:1 (3:1),,
1685,08.08.2015,16:30,Macaé Esporte FC,-,Atlético GO,0:1 (0:0),,
1686,,16:30,Santa Cruz FC,-,Botafogo RJ,1:0 (0:0),,
1687,,16:30,Ceará SC,-,EC Vitória BA,1:2 (0:2),,
1688,,16:30,CR Brasil,-,Clube Náutico,1:0 (0:0),,
1689,,21:00,Mogi Mirim,-,ABC FC,2:2 (1:1),,
1690,11.08.2015,19:00,EC Bahia,-,Clube Náutico,1:1 (0:1),,
1691,,19:00,Criciúma EC,-,Paysandu SC,1:0 (0:0),,
1692,,19:00,Sampaio Corrêa FC,-,CR Brasil,1:0 (0:0),,
1693,,19:00,Santa Cruz FC,-,Mogi Mirim,2:1 (2:1),,
1694,,19:00,Ceará SC,-,América MG,0:2 (0:0),,
1695,,19:00,Oeste FC,-,Atlético GO,0:0 (0:0),,
1696,,20:30,Luverdense,-,EC Vitória BA,0:2 (0:0),,
1697,,21:30,Botafogo RJ,-,ABC FC,3:1 (2:1),,
1698,,21:30,Bragantino,-,Paraná Clube,2:1 (1:0),,
1699,,21:30,Boa EC,-,Macaé Esporte FC,2:1 (0:0),,
1700,14.08.2015,19:00,EC Vitória BA,-,Santa Cruz FC,2:1 (2:0),,
1701,,19:00,Paraná Clube,-,Sampaio Corrêa FC,1:0 (1:0),,
1702,,21:30,Atlético GO,-,EC Bahia,1:1 (0:1),,
1703,15.08.2015,16:30,América MG,-,Botafogo RJ,1:2 (1:1),,
1704,,16:30,Paysandu SC,-,Oeste FC,3:1 (1:0),,
1705,,16:30,Clube Náutico,-,Bragantino,3:1 (1:0),,
1706,,16:30,ABC FC,-,Boa EC,0:1 (0:0),,
1707,,16:30,CR Brasil,-,Criciúma EC,3:1 (1:1),,
1708,,21:00,Macaé Esporte FC,-,Ceará SC,1:2 (1:1),,
1709,,21:00,Mogi Mirim,-,Luverdense,1:1 (0:1),,
1710,21.08.2015,19:00,Criciúma EC,-,Mogi Mirim,0:0 (0:0),,
1711,,21:30,Santa Cruz FC,-,Macaé Esporte FC,1:0 (0:0),,
1712,22.08.2015,16:30,EC Bahia,-,América MG,1:1 (1:0),,
1713,,16:30,Bragantino,-,CR Brasil,2:1 (0:1),,
1714,,16:30,Boa EC,-,Atlético GO,2:2 (2:1),,
1715,,16:30,Sampaio Corrêa FC,-,EC Vitória BA,1:0 (1:0),,
1716,,16:30,Luverdense,-,Clube Náutico,5:1 (2:0),,
1717,,16:30,Oeste FC,-,ABC FC,1:1 (0:1),,
1718,23.08.2015,11:00,Botafogo RJ,-,Paysandu SC,2:3 (0:2),,
1719,,16:00,Ceará SC,-,Paraná Clube,4:3 (2:1),,
1720,25.08.2015,19:00,EC Vitória BA,-,Oeste FC,1:1 (0:0),,
1721,,21:30,ABC FC,-,Criciúma EC,2:2 (1:0),,
1722,28.08.2015,19:30,América MG,-,Luverdense,1:2 (0:1),,
1723,,21:00,CR Brasil,-,Botafogo RJ,2:1 (2:1),,
1724,29.08.2015,16:30,Macaé Esporte FC,-,Sampaio Corrêa FC,1:1 (1:1),,
1725,,16:30,Paraná Clube,-,Santa Cruz FC,3:2 (1:1),,
1726,,16:30,Paysandu SC,-,Bragantino,2:0 (0:0),,
1727,,16:30,Clube Náutico,-,Boa EC,1:0 (0:0),,
1728,,16:30,Atlético GO,-,Ceará SC,3:2 (1:1),,
1729,,21:00,Mogi Mirim,-,EC Bahia,1:1 (0:0),,
1730,01.09.2015,19:00,Criciúma EC,-,Clube Náutico,1:0 (1:0),,
1731,,19:00,Ceará SC,-,Paysandu SC,0:0 (0:0),,
1732,,20:30,EC Bahia,-,CR Brasil,3:2 (1:0),,
1733,,20:30,Bragantino,-,EC Vitória BA,2:1 (0:1),,
1734,,20:30,Boa EC,-,Paraná Clube,1:2 (1:0),,
1735,,20:30,Sampaio Corrêa FC,-,Mogi Mirim,3:1 (1:0),,
1736,,20:30,Santa Cruz FC,-,América MG,2:1 (1:0),,
1737,,20:30,Luverdense,-,ABC FC,1:1 (0:0),,
1738,,21:30,Botafogo RJ,-,Atlético GO,4:0 (2:0),,
1739,,21:30,Oeste FC,-,Macaé Esporte FC,1:2 (0:2),,
1740,04.09.2015,19:00,Mogi Mirim,-,Oeste FC,0:0 (0:0),,
1741,,19:00,Clube Náutico,-,Sampaio Corrêa FC,1:1 (1:1),,
1742,,19:00,ABC FC,-,Santa Cruz FC,1:1 (1:1),,
1743,,19:00,CR Brasil,-,Ceará SC,1:3 (0:1),,
1744,,21:30,Macaé Esporte FC,-,Luverdense,1:3 (1:1),,
1745,,21:30,Paraná Clube,-,EC Bahia,1:0 (1:0),,
1746,05.09.2015,15:00,EC Vitória BA,-,Botafogo RJ,1:2 (0:0),,
1747,,21:00,América MG,-,Bragantino,1:2 (1:1),,
1748,,21:00,Paysandu SC,-,Boa EC,3:0 (0:0),,
1749,22.09.2015,19:30,Atlético GO,-,Criciúma EC,0:0 (0:0),,
1750,07.09.2015,16:00,Oeste FC,-,CR Brasil,0:0 (0:0),,
1751,,19:00,Ceará SC,-,Clube Náutico,1:0 (0:0),,
1752,08.09.2015,16:30,Sampaio Corrêa FC,-,América MG,0:2 (0:1),,
1753,,19:00,EC Bahia,-,Macaé Esporte FC,1:0 (0:0),,
1754,,19:00,Botafogo RJ,-,Paraná Clube,2:1 (0:1),,
1755,,19:00,Bragantino,-,ABC FC,3:1 (1:0),,
1756,,19:00,Boa EC,-,Mogi Mirim,0:1 (0:1),,
1757,,19:00,Criciúma EC,-,EC Vitória BA,2:3 (0:2),,
1758,,19:00,Santa Cruz FC,-,Paysandu SC,1:2 (0:1),,
1759,,19:30,Luverdense,-,Atlético GO,1:1 (1:0),,
1760,11.09.2015,19:00,EC Bahia,-,Bragantino,3:2 (1:1),,
1761,,20:30,Paraná Clube,-,Paysandu SC,1:1 (1:0),,
1762,,20:30,Oeste FC,-,Boa EC,2:1 (1:1),,
1763,,21:30,Mogi Mirim,-,Botafogo RJ,0:3 (0:1),,
1764,12.09.2015,16:30,América MG,-,Clube Náutico,2:1 (1:0),,
1765,,16:30,Sampaio Corrêa FC,-,Ceará SC,1:0 (1:0),,
1766,,16:30,Santa Cruz FC,-,Luverdense,2:0 (1:0),,
1767,,16:30,ABC FC,-,CR Brasil,0:0 (0:0),,
1768,,16:30,Atlético GO,-,EC Vitória BA,0:0 (0:0),,
1769,,21:00,Macaé Esporte FC,-,Criciúma EC,1:1 (1:0),,
1770,15.09.2015,19:00,Bragantino,-,Macaé Esporte FC,2:2 (1:0),,
1771,,19:00,Ceará SC,-,EC Bahia,2:2 (1:1),,
1772,,20:30,EC Vitória BA,-,Mogi Mirim,4:1 (2:0),,
1773,,20:30,Criciúma EC,-,Sampaio Corrêa FC,1:1 (0:1),,
1774,,20:30,Paysandu SC,-,ABC FC,3:2 (2:1),,
1775,,20:30,Clube Náutico,-,Atlético GO,1:1 (0:0),,
1776,,20:30,Luverdense,-,Paraná Clube,2:0 (0:0),,
1777,,20:30,CR Brasil,-,América MG,1:0 (0:0),,
