,Data,Hora,Home,S,Away,Res,,
1924,,16:00,GE Brasil Pelotas,-,Tupi FC,1:0 (0:0),,
1925,,16:00,Londrina EC,-,Vila Nova FC GO,1:0 (0:0),,
1926,,16:00,Clube Náutico,-,Paraná Clube,5:1 (2:0),,
1927,,16:30,Atlético GO,-,Vasco da Gama,2:1 (1:1),,
1928,,21:00,Bragantino,-,Paysandu SC,0:0 (0:0),,
1929,,21:00,Luverdense,-,Ceará SC,2:0 (1:0),,
1930,14.06.2016,19:15,Criciúma EC,-,EC Bahia,3:2 (0:1),,
1931,,19:15,Joinville EC,-,Atlético GO,0:0 (0:0),,
1932,,19:15,Oeste FC,-,Londrina EC,1:1 (0:1),,
1933,,19:15,Paraná Clube,-,Goiás EC,2:0 (0:0),,
1934,,19:15,Tupi FC,-,Luverdense,0:0 (0:0),,
1935,,19:15,Vasco da Gama,-,Clube Náutico,3:2 (1:1),,
1936,,19:15,Vila Nova FC GO,-,Sampaio Corrêa FC,1:0 (0:0),,
1937,,21:30,Ceará SC,-,GE Brasil Pelotas,3:0 (1:0),,
1938,,21:30,CR Brasil,-,Bragantino,2:1 (2:0),,
1939,,21:30,Paysandu SC,-,Avaí FC,1:0 (1:0),,
1940,17.06.2016,19:15,Joinville EC,-,Ceará SC,1:1 (0:0),,
1941,,21:00,Paraná Clube,-,Luverdense,1:2 (1:0),,
1942,,21:00,Sampaio Corrêa FC,-,GE Brasil Pelotas,1:1 (0:0),,
1943,,21:30,Goiás EC,-,Avaí FC,2:0 (0:0),,
1944,18.06.2016,16:00,Atlético GO,-,CR Brasil,1:2 (0:0),,
1945,,16:00,EC Bahia,-,Londrina EC,1:2 (1:1),,
1946,,16:00,Criciúma EC,-,Tupi FC,2:2 (1:1),,
1947,,16:00,Clube Náutico,-,Bragantino,1:1 (0:0),,
1948,,16:30,Vasco da Gama,-,Paysandu SC,0:2 (0:0),,
1949,,21:00,Oeste FC,-,Vila Nova FC GO,1:3 (0:0),,
1950,21.06.2016,19:15,Avaí FC,-,Atlético GO,1:1 (0:1),,
1951,,19:15,Ceará SC,-,Oeste FC,1:0 (0:0),,
1952,,19:15,CR Brasil,-,Paraná Clube,1:1 (0:0),,
1953,,19:15,Londrina EC,-,Vasco da Gama,0:1 (0:1),,
1954,,19:15,Paysandu SC,-,Joinville EC,1:0 (1:0),,
1955,,19:15,Tupi FC,-,EC Bahia,2:1 (1:0),,
1956,,21:30,Bragantino,-,Goiás EC,0:1 (0:0),,
1957,,21:30,GE Brasil Pelotas,-,Clube Náutico,0:0 (0:0),,
1958,,21:30,Luverdense,-,Sampaio Corrêa FC,0:0 (0:0),,
1959,,21:30,Vila Nova FC GO,-,Criciúma EC,2:3 (1:1),,
1960,24.06.2016,19:15,Criciúma EC,-,Bragantino,1:1 (0:0),,
1961,,19:15,Paysandu SC,-,Atlético GO,0:0 (0:0),,
1962,,21:30,GE Brasil Pelotas,-,EC Bahia,2:1 (0:0),,
1963,,21:30,Luverdense,-,Londrina EC,2:1 (1:0),,
1964,25.06.2016,16:00,Paraná Clube,-,Joinville EC,1:0 (1:0),,
1965,,16:00,Vila Nova FC GO,-,Goiás EC,1:1 (0:0),,
1966,,16:30,Ceará SC,-,Clube Náutico,2:1 (2:0),,
1967,,16:30,CR Brasil,-,Vasco da Gama,1:2 (1:1),,
1968,,21:00,Oeste FC,-,Sampaio Corrêa FC,1:0 (0:0),,
1969,,21:00,Tupi FC,-,Avaí FC,1:1 (1:0),,
1970,27.06.2016,20:00,Atlético GO,-,Criciúma EC,1:0 (1:0),,
1971,28.06.2016,19:15,Avaí FC,-,Vila Nova FC GO,3:1 (1:0),,
1972,,19:15,EC Bahia,-,Oeste FC,2:0 (1:0),,
1973,,19:15,Joinville EC,-,CR Brasil,1:3 (0:1),,
1974,,19:15,Londrina EC,-,GE Brasil Pelotas,1:0 (0:0),,
1975,,20:30,Clube Náutico,-,Luverdense,1:0 (1:0),,
1976,,20:30,Sampaio Corrêa FC,-,Tupi FC,3:1 (1:1),,
1977,,20:30,Vasco da Gama,-,Paraná Clube,1:2 (1:1),,
1978,,21:30,Bragantino,-,Ceará SC,1:1 (1:1),,
1979,,21:30,Goiás EC,-,Paysandu SC,0:0 (0:0),,
1980,01.07.2016,19:15,Sampaio Corrêa FC,-,Paysandu SC,0:0 (0:0),,
1981,,20:30,Vila Nova FC GO,-,Tupi FC,1:0 (1:0),,
1982,,21:30,Londrina EC,-,Criciúma EC,2:2 (1:0),,
1983,02.07.2016,16:00,Atlético GO,-,Clube Náutico,3:0 (2:0),,
1984,,16:00,Bragantino,-,Paraná Clube,0:1 (0:0),,
1985,,16:00,GE Brasil Pelotas,-,Joinville EC,2:0 (2:0),,
1986,,16:00,Luverdense,-,Oeste FC,0:1 (0:1),,
1987,,16:30,Avaí FC,-,Vasco da Gama,2:1 (0:0),,
1988,,19:30,Ceará SC,-,EC Bahia,1:0 (1:0),,
1989,,21:00,CR Brasil,-,Goiás EC,2:1 (2:0),,
1990,05.07.2016,19:15,Paraná Clube,-,Avaí FC,0:0 (0:0),,
1991,,21:30,EC Bahia,-,Vila Nova FC GO,0:1 (0:0),,
1992,08.07.2016,19:15,Criciúma EC,-,Luverdense,2:2 (2:1),,
1993,,21:30,Tupi FC,-,Ceará SC,2:1 (1:1),,
1994,09.07.2016,16:00,Goiás EC,-,Atlético GO,2:2 (0:1),,
1995,,16:00,Joinville EC,-,Sampaio Corrêa FC,2:0 (2:0),,
1996,,16:00,Clube Náutico,-,CR Brasil,1:3 (1:1),,
1997,,16:00,Oeste FC,-,Bragantino,1:3 (0:1),,
1998,,18:30,Vasco da Gama,-,GE Brasil Pelotas,2:0 (1:0),,
1999,,21:00,Paysandu SC,-,Londrina EC,0:0 (0:0),,
2000,12.07.2016,19:15,Atlético GO,-,Londrina EC,1:2 (0:1),,
2001,,21:30,Paraná Clube,-,Paysandu SC,0:0 (0:0),,
2002,14.07.2016,21:00,CR Brasil,-,Tupi FC,3:0 (1:0),,
2003,15.07.2016,19:15,Avaí FC,-,Oeste FC,1:1 (1:1),,
2004,,21:30,Sampaio Corrêa FC,-,EC Bahia,0:0 (0:0),,
2005,16.07.2016,16:00,GE Brasil Pelotas,-,Vila Nova FC GO,2:2 (1:2),,
2006,,16:00,Ceará SC,-,Criciúma EC,1:0 (0:0),,
2007,,16:30,Goiás EC,-,Clube Náutico,4:2 (1:2),,
2008,,18:30,Luverdense,-,Vasco da Gama,1:1 (0:0),,
2009,,22:30,Bragantino,-,Joinville EC,2:0 (1:0),,
2010,19.07.2016,19:15,Oeste FC,-,GE Brasil Pelotas,1:1 (1:1),,
2011,,21:00,Joinville EC,-,Goiás EC,2:1 (2:0),,
2012,22.07.2016,19:15,Criciúma EC,-,Paraná Clube,3:2 (0:1),,
2013,,21:30,Clube Náutico,-,Avaí FC,3:1 (2:0),,
2014,23.07.2016,16:00,Tupi FC,-,Atlético GO,1:0 (0:0),,
2015,,16:00,Vila Nova FC GO,-,Ceará SC,3:4 (1:3),,
2016,,16:30,Vasco da Gama,-,Bragantino,2:1 (0:1),,
2017,,18:30,EC Bahia,-,Luverdense,1:0 (1:0),,
2018,,21:00,Londrina EC,-,Sampaio Corrêa FC,1:1 (1:0),,
2019,,21:00,Paysandu SC,-,CR Brasil,2:2 (0:1),,
2020,26.07.2016,19:15,Goiás EC,-,Luverdense,1:1 (1:0),,
2021,,21:30,Avaí FC,-,Londrina EC,1:0 (0:0),,
2022,29.07.2016,19:15,CR Brasil,-,GE Brasil Pelotas,1:2 (1:1),,
2023,,21:30,Clube Náutico,-,Tupi FC,1:0 (0:0),,
2024,30.07.2016,16:00,Joinville EC,-,Oeste FC,0:1 (0:1),,
2025,,16:30,Bragantino,-,EC Bahia,1:0 (0:0),,
2026,,18:30,Paysandu SC,-,Vila Nova FC GO,2:2 (2:0),,
2027,,19:00,Paraná Clube,-,Ceará SC,1:1 (1:1),,
2028,,21:00,Vasco da Gama,-,Criciúma EC,2:1 (1:1),,
2029,31.07.2016,16:00,Atlético GO,-,Sampaio Corrêa FC,4:1 (1:0),,
2030,02.08.2016,19:15,GE Brasil Pelotas,-,Avaí FC,3:0 (3:0),,
2031,,19:15,Criciúma EC,-,Paysandu SC,0:3 (0:1),,
2032,,19:15,Londrina EC,-,Bragantino,2:0 (2:0),,
2033,,19:15,Vila Nova FC GO,-,Joinville EC,2:1 (1:1),,
2034,,21:30,Ceará SC,-,Vasco da Gama,0:0 (0:0),,
2035,,21:30,Luverdense,-,CR Brasil,0:0 (0:0),,
2036,,21:30,Oeste FC,-,Clube Náutico,0:0 (0:0),,
2037,,21:30,Tupi FC,-,Paraná Clube,2:0 (2:0),,
2038,16.08.2016,20:30,EC Bahia,-,Atlético GO,1:1 (1:1),,
2039,,20:30,Sampaio Corrêa FC,-,Goiás EC,0:0 (0:0),,
2040,19.08.2016,19:15,Atlético GO,-,Oeste FC,1:1 (1:0),,
2041,,20:30,Bragantino,-,Vila Nova FC GO,2:2 (0:1),,
2042,,20:30,Joinville EC,-,Luverdense,1:1 (1:0),,
2043,,20:30,Paraná Clube,-,GE Brasil Pelotas,0:2 (0:1),,
2044,20.08.2016,16:00,CR Brasil,-,Londrina EC,0:1 (0:0),,
2045,,16:00,Clube Náutico,-,Criciúma EC,0:1 (0:1),,
2046,,16:30,Vasco da Gama,-,Sampaio Corrêa FC,1:1 (1:0),,
2047,,19:30,Avaí FC,-,EC Bahia,0:3 (0:2),,
2048,,21:00,Goiás EC,-,Tupi FC,2:1 (1:0),,
2049,,21:00,Paysandu SC,-,Ceará SC,2:0 (1:0),,
2050,23.08.2016,19:15,Sampaio Corrêa FC,-,Avaí FC,1:2 (0:1),,
2051,,20:30,GE Brasil Pelotas,-,Atlético GO,0:1 (0:1),,
2052,,21:30,Londrina EC,-,Goiás EC,0:1 (0:1),,
2053,26.08.2016,20:30,Criciúma EC,-,Joinville EC,0:1 (0:1),,
2054,,21:30,Ceará SC,-,CR Brasil,1:1 (1:1),,
2055,27.08.2016,16:00,Oeste FC,-,Paysandu SC,1:0 (0:0),,
2056,,16:20,Vila Nova FC GO,-,Clube Náutico,0:2 (0:0),,
2057,,16:30,Tupi FC,-,Vasco da Gama,2:2 (1:1),,
2058,,18:30,EC Bahia,-,Paraná Clube,3:0 (0:0),,
2059,,21:00,Luverdense,-,Bragantino,4:0 (1:0),,
2060,29.08.2016,20:00,Atlético GO,-,Ceará SC,2:2 (2:1),,
2061,30.08.2016,19:15,Avaí FC,-,Luverdense,2:1 (1:0),,
2062,,19:15,Joinville EC,-,EC Bahia,1:1 (1:1),,
2063,,19:15,Paraná Clube,-,Sampaio Corrêa FC,1:0 (0:0),,
2064,,19:15,Paysandu SC,-,Tupi FC,0:3 (0:1),,
2065,,20:30,CR Brasil,-,Oeste FC,3:1 (1:0),,
2066,,20:30,Clube Náutico,-,Londrina EC,0:2 (0:1),,
2067,,20:30,Vasco da Gama,-,Vila Nova FC GO,1:2 (0:2),,
2068,,21:30,Bragantino,-,GE Brasil Pelotas,0:2 (0:2),,
2069,,21:30,Goiás EC,-,Criciúma EC,1:1 (0:0),,
2070,02.09.2016,19:15,GE Brasil Pelotas,-,Goiás EC,2:1 (1:1),,
2071,,21:30,Luverdense,-,Paysandu SC,3:1 (2:1),,
2072,03.09.2016,16:00,Oeste FC,-,Paraná Clube,3:3 (0:2),,
2073,,16:00,Tupi FC,-,Bragantino,0:1 (0:0),,
2074,,16:00,Vila Nova FC GO,-,Atlético GO,0:0 (0:0),,
2075,,16:30,EC Bahia,-,Vasco da Gama,1:0 (1:0),,
2076,,18:30,Londrina EC,-,Joinville EC,1:0 (0:0),,
2077,,21:00,Criciúma EC,-,CR Brasil,1:1 (1:0),,
2078,,21:00,Sampaio Corrêa FC,-,Clube Náutico,4:3 (1:1),,
2079,04.09.2016,18:30,Ceará SC,-,Avaí FC,0:0 (0:0),,
2080,06.09.2016,19:30,Atlético GO,-,Luverdense,2:0 (1:0),,
2081,,19:30,Bragantino,-,Sampaio Corrêa FC,2:1 (1:0),,
2082,09.09.2016,19:15,Joinville EC,-,Tupi FC,1:1 (0:0),,
2083,,21:30,Paysandu SC,-,GE Brasil Pelotas,1:1 (1:1),,
2084,10.09.2016,16:00,Avaí FC,-,Criciúma EC,3:0 (2:0),,
2085,,16:00,Paraná Clube,-,Londrina EC,2:1 (1:1),,
2086,,16:30,Clube Náutico,-,EC Bahia,0:0 (0:0),,
2087,,16:30,Vasco da Gama,-,Oeste FC,3:2 (2:1),,
2088,,18:30,Goiás EC,-,Ceará SC,2:0 (1:0),,
2089,,21:00,CR Brasil,-,Vila Nova FC GO,1:2 (1:0),,
2090,13.09.2016,19:15,CR Brasil,-,Avaí FC,1:2 (1:1),,
2091,,19:15,Joinville EC,-,Clube Náutico,0:0 (0:0),,
2092,,19:15,Paraná Clube,-,Vila Nova FC GO,1:2 (1:1),,
2093,,19:15,Paysandu SC,-,EC Bahia,2:1 (1:0),,
2094,,19:15,Tupi FC,-,Londrina EC,1:1 (1:0),,
2095,,20:30,Bragantino,-,Atlético GO,1:2 (0:1),,
2096,,20:30,Criciúma EC,-,Oeste FC,4:0 (1:0),,
2097,,21:30,Ceará SC,-,Sampaio Corrêa FC,0:1 (0:1),,
2098,,21:30,Goiás EC,-,Vasco da Gama,1:1 (0:0),,
2099,,21:30,Luverdense,-,GE Brasil Pelotas,1:0 (0:0),,
2100,16.09.2016,19:15,GE Brasil Pelotas,-,Criciúma EC,1:2 (0:0),,
2101,,20:30,Vila Nova FC GO,-,Luverdense,0:0 (0:0),,
2102,,21:30,Vasco da Gama,-,Joinville EC,2:0 (0:0),,
2103,17.09.2016,16:00,Atlético GO,-,Paraná Clube,2:0 (0:0),,
2104,,16:00,Avaí FC,-,Bragantino,2:0 (2:0),,
2105,,16:00,Sampaio Corrêa FC,-,CR Brasil,1:1 (1:0),,
2106,,16:30,Londrina EC,-,Ceará SC,1:1 (0:0),,
2107,,16:30,Clube Náutico,-,Paysandu SC,3:1 (2:1),,
2108,,18:30,EC Bahia,-,Goiás EC,4:2 (1:1),,
2109,,21:00,Oeste FC,-,Tupi FC,0:0 (0:0),,
2110,20.09.2016,21:30,Ceará SC,-,Luverdense,0:0 (0:0),,
2111,23.09.2016,19:15,Criciúma EC,-,Sampaio Corrêa FC,1:0 (1:0),,
2112,,20:30,Joinville EC,-,Avaí FC,0:1 (0:1),,
2113,,21:30,Oeste FC,-,Goiás EC,1:2 (0:2),,
2114,24.09.2016,16:20,CR Brasil,-,EC Bahia,2:2 (0:1),,
2115,,16:20,Paraná Clube,-,Clube Náutico,1:2 (0:1),,
2116,,16:30,Vasco da Gama,-,Atlético GO,2:0 (1:0),,
2117,,16:30,Vila Nova FC GO,-,Londrina EC,1:2 (0:0),,
2118,,18:30,Tupi FC,-,GE Brasil Pelotas,1:1 (1:0),,
2119,26.09.2016,20:00,Paysandu SC,-,Bragantino,3:0 (0:0),,
2120,27.09.2016,19:15,Atlético GO,-,Joinville EC,1:1 (1:0),,
2121,,21:00,GE Brasil Pelotas,-,Ceará SC,2:1 (2:1),,
2122,29.09.2016,21:00,Goiás EC,-,Paraná Clube,4:0 (4:0),,
2123,30.09.2016,19:15,EC Bahia,-,Criciúma EC,2:0 (0:0),,
2124,,20:30,Luverdense,-,Tupi FC,2:1 (1:1),,
2125,,21:30,Avaí FC,-,Paysandu SC,2:0 (2:0),,
2126,01.10.2016,16:00,Bragantino,-,CR Brasil,1:2 (1:2),,
2127,,16:30,Clube Náutico,-,Vasco da Gama,3:1 (1:0),,
2128,,18:30,Londrina EC,-,Oeste FC,3:0 (1:0),,
2129,25.10.2016,19:30,Sampaio Corrêa FC,-,Vila Nova FC GO,0:3 (0:1),,
2130,04.10.2016,19:15,Bragantino,-,Clube Náutico,0:1 (0:0),,
2131,,19:15,Londrina EC,-,EC Bahia,1:0 (1:0),,
2132,,19:15,Tupi FC,-,Criciúma EC,0:2 (0:2),,
2133,,20:30,Ceará SC,-,Joinville EC,2:1 (2:0),,
2134,,20:30,CR Brasil,-,Atlético GO,1:2 (1:0),,
2135,,20:30,Vila Nova FC GO,-,Oeste FC,1:0 (0:0),,
2136,,21:30,Avaí FC,-,Goiás EC,2:0 (1:0),,
2137,,21:30,GE Brasil Pelotas,-,Sampaio Corrêa FC,1:1 (1:1),,
2138,,21:30,Luverdense,-,Paraná Clube,3:2 (2:1),,
2139,,21:30,Paysandu SC,-,Vasco da Gama,3:1 (0:1),,
2140,07.10.2016,20:30,Criciúma EC,-,Vila Nova FC GO,1:0 (1:0),,
2141,,20:30,Goiás EC,-,Bragantino,2:1 (0:0),,
2142,,21:00,Clube Náutico,-,GE Brasil Pelotas,2:0 (1:0),,
2143,08.10.2016,16:00,Atlético GO,-,Avaí FC,3:0 (2:0),,
2144,,16:00,Joinville EC,-,Paysandu SC,0:0 (0:0),,
2145,,16:00,Sampaio Corrêa FC,-,Luverdense,2:0 (2:0),,
2146,,16:30,Oeste FC,-,Ceará SC,1:1 (1:1),,
2147,,18:30,Vasco da Gama,-,Londrina EC,1:0 (1:0),,
2148,,21:00,Paraná Clube,-,CR Brasil,5:3 (3:0),,
2149,09.10.2016,19:30,EC Bahia,-,Tupi FC,4:0 (3:0),,
2150,10.10.2016,20:00,Bragantino,-,Criciúma EC,2:0 (0:0),,
2151,11.10.2016,19:15,Sampaio Corrêa FC,-,Oeste FC,1:1 (1:0),,
2152,14.10.2016,20:30,Atlético GO,-,Paysandu SC,2:1 (1:1),,
2153,,21:30,EC Bahia,-,GE Brasil Pelotas,1:0 (1:0),,
2154,15.10.2016,16:00,Avaí FC,-,Tupi FC,1:0 (1:0),,
2155,,16:00,Goiás EC,-,Vila Nova FC GO,1:2 (0:1),,
2156,,16:00,Joinville EC,-,Paraná Clube,1:0 (1:0),,
2157,,16:30,Vasco da Gama,-,CR Brasil,1:2 (0:2),,
2158,,18:30,Londrina EC,-,Luverdense,1:1 (0:0),,
2159,,18:30,Clube Náutico,-,Ceará SC,1:0 (0:0),,
2160,18.10.2016,18:15,Vila Nova FC GO,-,Avaí FC,1:2 (1:1),,
2161,,20:30,GE Brasil Pelotas,-,Londrina EC,0:1 (0:0),,
2162,21.10.2016,20:30,Ceará SC,-,Bragantino,2:0 (2:0),,
2163,,20:30,Luverdense,-,Clube Náutico,2:1 (0:1),,
2164,22.10.2016,15:20,Oeste FC,-,EC Bahia,1:1 (0:0),,
2165,,15:30,Paraná Clube,-,Vasco da Gama,0:1 (0:0),,
2166,,16:00,Paysandu SC,-,Goiás EC,1:1 (1:1),,
2167,,16:00,Tupi FC,-,Sampaio Corrêa FC,1:1 (1:1),,
2168,,18:30,Criciúma EC,-,Atlético GO,1:2 (1:1),,
2169,,20:00,CR Brasil,-,Joinville EC,2:1 (1:1),,
2170,25.10.2016,18:15,Oeste FC,-,Luverdense,1:1 (0:0),,
2171,,20:30,Goiás EC,-,CR Brasil,3:0 (1:0),,
2172,26.10.2016,20:45,Vasco da Gama,-,Avaí FC,0:0 (0:0),,
2173,28.10.2016,18:15,Criciúma EC,-,Londrina EC,1:1 (0:1),,
2174,,19:30,Paraná Clube,-,Bragantino,4:1 (1:1),,
2175,,20:30,Joinville EC,-,GE Brasil Pelotas,1:1 (1:1),,
2176,,20:30,Clube Náutico,-,Atlético GO,2:1 (0:0),,
2177,29.10.2016,16:00,EC Bahia,-,Ceará SC,3:1 (0:1),,
2178,,16:00,Paysandu SC,-,Sampaio Corrêa FC,2:1 (1:1),,
2179,,16:00,Tupi FC,-,Vila Nova FC GO,1:0 (0:0),,
2180,01.11.2016,18:15,Londrina EC,-,Paysandu SC,0:0 (0:0),,
2181,,20:30,Luverdense,-,Criciúma EC,2:1 (1:0),,
2182,04.11.2016,20:30,Vila Nova FC GO,-,EC Bahia,0:1 (0:1),,
2183,05.11.2016,15:30,GE Brasil Pelotas,-,Vasco da Gama,2:1 (1:0),,
2184,,16:00,Atlético GO,-,Goiás EC,4:2 (1:1),,
2185,,16:00,Ceará SC,-,Tupi FC,2:1 (2:0),,
2186,,16:00,Sampaio Corrêa FC,-,Joinville EC,1:2 (1:0),,
2187,,16:30,CR Brasil,-,Clube Náutico,1:0 (0:0),,
2188,,18:30,Avaí FC,-,Paraná Clube,1:0 (0:0),,
2189,,20:00,Bragantino,-,Oeste FC,0:0 (0:0),,
2190,08.11.2016,18:15,Criciúma EC,-,Ceará SC,2:3 (1:2),,
2191,,18:15,Oeste FC,-,Avaí FC,0:0 (0:0),,
2192,,18:15,Tupi FC,-,CR Brasil,3:4 (0:2),,
2193,,19:30,Vila Nova FC GO,-,GE Brasil Pelotas,3:1 (1:1),,
2194,,20:30,EC Bahia,-,Sampaio Corrêa FC,1:0 (0:0),,
2195,,20:30,Joinville EC,-,Bragantino,1:1 (0:0),,
2196,,20:30,Londrina EC,-,Atlético GO,2:3 (1:2),,
2197,,20:30,Clube Náutico,-,Goiás EC,1:0 (0:0),,
2198,,20:30,Paysandu SC,-,Paraná Clube,1:1 (0:1),,
2199,,20:30,Vasco da Gama,-,Luverdense,1:1 (1:0),,
2200,11.11.2016,19:30,CR Brasil,-,Paysandu SC,0:1 (0:0),,
2201,,19:30,Goiás EC,-,Joinville EC,3:2 (0:2),,
2202,12.11.2016,15:30,Bragantino,-,Vasco da Gama,1:2 (1:1),,
2203,,16:30,Avaí FC,-,Clube Náutico,3:0 (2:0),,
2204,,16:30,GE Brasil Pelotas,-,Oeste FC,1:1 (1:0),,
2205,,16:30,Ceará SC,-,Vila Nova FC GO,2:3 (1:2),,
2206,,16:30,Paraná Clube,-,Criciúma EC,1:2 (0:1),,
2207,,16:30,Sampaio Corrêa FC,-,Londrina EC,1:3 (1:1),,
2208,,18:30,Atlético GO,-,Tupi FC,5:3 (2:1),,
2209,,18:30,Luverdense,-,EC Bahia,2:2 (1:0),,
2210,18.11.2016,18:15,Oeste FC,-,Joinville EC,0:2 (0:0),,
2211,,20:30,Luverdense,-,Goiás EC,1:0 (1:0),,
2212,19.11.2016,15:30,Criciúma EC,-,Vasco da Gama,1:0 (0:0),,
2213,,15:30,Londrina EC,-,Avaí FC,0:1 (0:0),,
2214,,15:30,Tupi FC,-,Clube Náutico,1:4 (0:2),,
2215,,16:30,EC Bahia,-,Bragantino,3:2 (2:1),,
2216,,16:30,Sampaio Corrêa FC,-,Atlético GO,0:1 (0:0),,
2217,,16:30,Vila Nova FC GO,-,Paysandu SC,2:2 (0:1),,
2218,,18:30,GE Brasil Pelotas,-,CR Brasil,1:0 (0:0),,
2219,,18:30,Ceará SC,-,Paraná Clube,1:1 (0:0),,
2220,12.05.2017,19:15,CR Brasil,-,Ceará SC,1:0 (1:0),,
2221,,20:30,Guarani FC,-,GE Brasil Pelotas,2:0 (1:0),,
2222,,20:30,Juventude RS,-,Luverdense,2:1 (0:0),,
2223,,21:30,Clube Náutico,-,América MG,0:0 (0:0),,
2224,13.05.2017,16:30,ABC FC,-,Paraná Clube,0:0 (0:0),,
2225,,16:30,Criciúma EC,-,Santa Cruz FC,1:2 (1:0),,
2226,,16:30,Londrina EC,-,Internacional,0:3 (0:2),,
2227,,16:30,Boa EC,-,Vila Nova FC GO,0:1 (0:1),,
2228,,19:00,Goiás EC,-,Figueirense,0:1 (0:1),,
2229,,21:00,Paysandu SC,-,Oeste FC,2:0 (0:0),,
2230,16.05.2017,19:15,GE Brasil Pelotas,-,Londrina EC,1:1 (1:0),,
2231,,21:30,Ceará SC,-,Boa EC,0:0 (0:0),,
2232,19.05.2017,19:15,Paraná Clube,-,Paysandu SC,0:0 (0:0),,
2233,,20:30,Vila Nova FC GO,-,Juventude RS,0:0 (0:0),,
2234,,21:30,América MG,-,Goiás EC,1:1 (0:0),,
2235,20.05.2017,16:30,Santa Cruz FC,-,Guarani FC,2:1 (1:0),,
2236,,16:30,Figueirense,-,Clube Náutico,3:0 (2:0),,
2237,,16:30,Oeste FC,-,Criciúma EC,1:0 (0:0),,
2238,,16:30,Luverdense,-,CR Brasil,1:1 (1:1),,
2239,,19:00,Internacional,-,ABC FC,1:1 (1:0),,
2240,23.05.2017,19:15,CR Brasil,-,Santa Cruz FC,1:0 (0:0),,
2241,,21:30,Guarani FC,-,Figueirense,2:0 (1:0),,
2242,26.05.2017,19:15,Criciúma EC,-,América MG,1:3 (0:0),,
2243,,20:30,Boa EC,-,Oeste FC,1:1 (1:0),,
2244,,21:30,Goiás EC,-,GE Brasil Pelotas,1:1 (1:1),,
2245,27.05.2017,16:30,ABC FC,-,Vila Nova FC GO,1:0 (1:0),,
2246,,16:30,Clube Náutico,-,Ceará SC,0:2 (0:0),,
2247,,16:30,Londrina EC,-,Luverdense,3:1 (1:0),,
2248,,16:30,Paysandu SC,-,Internacional,1:0 (0:0),,
2249,,19:00,Juventude RS,-,Paraná Clube,2:1 (0:0),,
2250,16.05.2017,21:30,Paraná Clube,-,Goiás EC,2:0 (1:0),,
2251,30.05.2017,19:15,Figueirense,-,Boa EC,0:2 (0:2),,
2252,,21:30,GE Brasil Pelotas,-,Clube Náutico,2:0 (1:0),,
2253,02.06.2017,19:15,América MG,-,Paysandu SC,0:2 (0:1),,
2254,,20:30,Oeste FC,-,CR Brasil,2:0 (1:0),,
2255,,21:30,Ceará SC,-,Londrina EC,1:0 (0:0),,
2256,03.06.2017,16:30,Santa Cruz FC,-,ABC FC,2:1 (1:1),,
2257,,16:30,Vila Nova FC GO,-,Guarani FC,3:1 (2:0),,
2258,,16:30,Luverdense,-,Criciúma EC,0:0 (0:0),,
2259,,19:00,Internacional,-,Juventude RS,1:1 (0:0),,
2260,06.06.2017,19:15,ABC FC,-,Paysandu SC,2:1 (2:1),,
2261,,19:15,Guarani FC,-,Boa EC,2:1 (1:0),,
2262,,19:15,Juventude RS,-,Criciúma EC,1:0 (0:0),,
2263,,20:30,Clube Náutico,-,Oeste FC,1:1 (0:0),,
2264,,20:30,Figueirense,-,Internacional,1:2 (1:1),,
2265,,20:30,Goiás EC,-,Santa Cruz FC,2:1 (1:1),,
2266,,20:30,Londrina EC,-,Paraná Clube,1:1 (0:1),,
2267,,21:30,América MG,-,Ceará SC,1:0 (1:0),,
2268,,21:30,Luverdense,-,Vila Nova FC GO,1:1 (0:0),,
2269,,21:30,CR Brasil,-,GE Brasil Pelotas,0:1 (0:0),,
2270,09.06.2017,19:15,Criciúma EC,-,CR Brasil,1:0 (1:0),,
2271,,20:30,Santa Cruz FC,-,Londrina EC,1:3 (0:1),,
2272,,20:30,Vila Nova FC GO,-,América MG,2:0 (1:0),,
2273,,21:30,Paysandu SC,-,Goiás EC,0:1 (0:0),,
2274,10.06.2017,16:30,GE Brasil Pelotas,-,Ceará SC,2:3 (0:1),,
2275,,16:30,Paraná Clube,-,Guarani FC,0:1 (0:0),,
2276,,16:30,Boa EC,-,Juventude RS,0:2 (0:0),,
2277,,16:30,Internacional,-,Clube Náutico,4:2 (1:1),,
2278,,19:00,ABC FC,-,Figueirense,2:2 (1:2),,
2279,,21:00,Oeste FC,-,Luverdense,0:0 (0:0),,
2280,13.06.2017,19:15,Clube Náutico,-,Paraná Clube,1:2 (1:1),,
2281,,19:15,Guarani FC,-,Paysandu SC,2:0 (1:0),,
2282,,19:15,Londrina EC,-,Oeste FC,1:1 (1:0),,
2283,,20:30,Figueirense,-,Criciúma EC,2:2 (0:1),,
2284,,20:30,Goiás EC,-,Boa EC,4:1 (3:1),,
2285,,20:30,Juventude RS,-,ABC FC,3:0 (3:0),,
2286,,20:30,CR Brasil,-,Vila Nova FC GO,1:2 (0:1),,
2287,,21:30,Ceará SC,-,Santa Cruz FC,1:3 (1:0),,
2288,,21:30,América MG,-,Internacional,1:1 (0:1),,
2289,,21:30,Luverdense,-,GE Brasil Pelotas,4:0 (0:0),,
